Date,SMA,EMA,RSI,OBV,Adj Close,Open,High,Low,Close,Volume,company_name,signal_SMA,signal_EMA,signal_RSI,variation,signal_OBV
2023-07-31,0.06854002485793265,0.027365667677398002,0.8274433442314901,0.12930918688675166,0.058247822325839874,133.1999969482422,133.8699951171875,132.3800048828125,133.67999267578125,41901500,AMAZON,1,1,1,1.4699859619140625,1
2023-08-01,0.0728089566510304,0.038013589161231064,1.1446527943340645,0.04021786325345464,-0.053475969035490296,133.5500030517578,133.69000244140625,131.6199951171875,131.69000244140625,42098500,AMAZON,1,1,0,-1.989990234375,0
2023-08-02,0.06650721074503489,0.03477641455376581,1.149558496515317,-0.06776974736997438,-0.248852966312065,130.14999389648438,130.22999572753906,126.81999969482422,128.2100067138672,51027600,AMAZON,0,1,1,-3.4799957275390625,0
2023-08-03,0.06810443765946322,0.034402878557590465,1.1748889596483818,0.11969946702769638,-0.20955311868063156,127.4800033569336,129.83999633789062,126.41000366210938,128.91000366210938,88585200,AMAZON,0,1,0,0.6999969482421875,1
2023-08-04,0.09653494380021509,0.07448227018284857,0.41482141163764846,0.4433573459962041,0.38893023288746065,141.05999755859375,143.6300048828125,139.32000732421875,139.57000732421875,152938700,AMAZON,1,1,1,10.660003662109375,1
2023-08-07,0.14035681060322264,0.12202618654153635,0.40222427287185397,0.5940626998456369,0.5377085334466115,140.99000549316406,142.5399932861328,138.9499969482422,142.22000122070312,71213100,AMAZON,1,1,0,2.649993896484375,1
2023-08-08,0.17276582753007547,0.15785569454415435,0.2571671377270098,0.48462989604646095,0.4097028259199838,140.6199951171875,140.83999633789062,138.4199981689453,139.94000244140625,51710500,AMAZON,1,1,1,-2.279998779296875,0
2023-08-09,0.1932392677865988,0.1834471603595445,0.044923963192438424,0.378780341749664,0.2923644034659797,139.97000122070312,140.32000732421875,137.10000610351562,137.85000610351562,50017300,AMAZON,1,1,0,-2.089996337890625,0
2023-08-10,0.20561043165539772,0.21008025738495403,-0.06298820449445847,0.5034880903771063,0.33222537153770937,139.07000732421875,140.41000366210938,137.49000549316406,138.55999755859375,58928400,AMAZON,1,1,0,0.709991455078125,1
2023-08-11,0.21644250598559625,0.23442622747474479,0.015076465885428086,0.41284427924384165,0.32380428157112645,137.39999389648438,139.3300018310547,137.0,138.41000366210938,42832100,AMAZON,1,1,0,-0.149993896484375,0
2023-08-14,0.23679980442653684,0.2653934586412634,-0.2507533050725253,0.5126231333737805,0.4450731171244878,138.3000030517578,140.58999633789062,137.75,140.57000732421875,47148700,AMAZON,1,1,1,2.160003662109375,1
2023-08-15,0.250855312649457,0.283364311188592,-0.04515105727730004,0.42208640493885063,0.2822582388336523,140.0500030517578,141.27999877929688,137.22999572753906,137.6699981689453,42781500,AMAZON,1,1,1,-2.9000091552734375,0
2023-08-16,0.250013162628408,0.2903151021195807,-0.3800387890189806,0.33388941229994606,0.13628725382083845,137.19000244140625,137.27000427246094,135.00999450683594,135.07000732421875,41675900,AMAZON,1,1,0,-2.5999908447265625,0
2023-08-17,0.2616873426676322,0.29268350775963387,-0.6779977230517612,0.23155961973971692,0.07509085893143361,135.4600067138672,136.08999633789062,133.52999877929688,133.97999572753906,48354100,AMAZON,0,1,1,-1.0900115966796875,0
2023-08-18,0.2710383318989852,0.29201677935463927,-0.7040331070751431,0.12898582253288707,0.03242257531336702,131.6199951171875,134.07000732421875,131.14999389648438,133.22000122070312,48469400,AMAZON,0,1,0,-0.7599945068359375,0
2023-08-21,0.2881140147593513,0.29693018800324006,-0.21040317681743004,0.2166888803537812,0.11439070656286704,133.74000549316406,135.19000244140625,132.7100067138672,134.67999267578125,41442500,AMAZON,1,1,0,1.459991455078125,1
2023-08-22,0.3029826486274305,0.29989582447943325,-1.0187181575249933,0.14698968316160096,0.09024967754371077,135.0800018310547,135.64999389648438,133.72999572753906,134.25,32935100,AMAZON,0,1,0,-0.42999267578125,0
2023-08-23,0.32438540065672233,0.30748671187010074,-1.0295217052740602,0.23756767864430806,0.1615513803930151,134.5,135.9499969482422,133.22000122070312,135.52000427246094,42801000,AMAZON,1,1,1,1.2700042724609375,1
2023-08-24,0.3348108678523164,0.30063117053354627,-1.0671571898850907,0.14520080954693,-0.0450548790689074,136.39999389648438,136.77999877929688,131.8300018310547,131.83999633789062,43646300,AMAZON,0,1,0,-3.6800079345703125,0
2023-08-25,0.33786006686565057,0.2996033670978793,-1.1526552056706818,0.23862834758512563,0.03466791374697982,132.47000122070312,133.8699951171875,130.5800018310547,133.25999450683594,44147500,AMAZON,0,1,1,1.4199981689453125,1
2023-08-28,0.33629190863913705,0.2981867834721694,-1.5356982639677401,0.16644614387207296,0.0279310417737135,133.77999877929688,133.9499969482422,131.85000610351562,133.13999938964844,34108400,AMAZON,0,1,1,-0.1199951171875,0
2023-08-29,0.3456428978704916,0.30357446050320713,-1.4740867258247365,0.24823129541582772,0.1273041867415314,133.3800048828125,135.13999938964844,133.25,134.91000366210938,38646100,AMAZON,0,1,1,1.7700042724609375,1
2023-08-30,0.36556456480093785,0.3092213708332531,-1.5861762730139446,0.3247065418530275,0.13628725382083845,134.92999267578125,135.67999267578125,133.9199981689453,135.07000732421875,36137000,AMAZON,0,1,1,0.160003662109375,1
2023-08-31,0.3919912368926569,0.3256540766415948,-1.2169642348169567,0.4491029888021093,0.3013466138728588,135.05999755859375,138.7899932861328,135.0,138.00999450683594,58781300,AMAZON,1,1,1,2.9399871826171875,1
2023-09-01,0.3877803538513389,0.34144379308670086,-1.39278554824706,0.5357601914942085,0.30752236540582895,139.4600067138672,139.9600067138672,136.8800048828125,138.1199951171875,40948300,AMAZON,1,1,1,0.1100006103515625,1
2023-09-05,0.37340540024553215,0.3529911669002377,-0.9637471826209756,0.4497624150630007,0.2598014278078126,137.72999572753906,137.8000030517578,135.82000732421875,137.27000427246094,40636700,AMAZON,1,1,1,-0.8499908447265625,0
2023-09-06,0.3601049246039664,0.35654972296274606,-0.3626124146017051,0.36133348045299957,0.15256831331370804,136.32000732421875,137.4499969482422,134.61000061035156,135.36000061035156,41785500,AMAZON,0,1,1,-1.910003662109375,0
2023-09-07,0.3601049246039664,0.36932221920274233,-0.13851617669743355,0.46396970729621034,0.2923644034659797,133.89999389648438,138.02999877929688,133.16000366210938,137.85000610351562,48498900,AMAZON,1,1,1,2.4900054931640625,1
2023-09-08,0.3591465884553097,0.3827118213328172,0.03601367923969425,0.5451244253254608,0.31369811693879907,136.86000061035156,138.85000610351562,136.75,138.22999572753906,38348200,AMAZON,1,1,0,0.3799896240234375,1
2023-09-11,0.3727665094797621,0.41370744183830555,-0.35427807106202064,0.6652528014049479,0.5871145457103724,138.75,143.6199951171875,138.63999938964844,143.10000610351562,56764500,AMAZON,1,1,1,4.8700103759765625,1
2023-09-12,0.37468313746505055,0.4356111964060915,-0.5715670049166222,0.5749552102212399,0.48212676964988055,142.32000732421875,143.0,140.61000061035156,141.22999572753906,42668500,AMAZON,1,1,0,-1.8700103759765625,0
2023-09-13,0.3955341161682652,0.4698309545301899,-0.3572308536746371,0.7029152254652992,0.6853645931251698,140.9499969482422,144.97999572753906,140.8699951171875,144.85000610351562,60465200,AMAZON,1,1,1,3.6200103759765625,1
2023-09-14,0.4235580151744126,0.5013499334804526,-0.23783500492638432,0.5674035521038947,0.6780657440391794,145.0800018310547,145.86000061035156,142.9499969482422,144.72000122070312,64033600,AMAZON,1,1,0,-0.1300048828125,0
2023-09-15,0.4421728761974273,0.5144135873848076,-0.3288472960931809,0.349721568086148,0.43496695249216044,142.69000244140625,143.57000732421875,140.08999633789062,140.38999938964844,102861700,AMAZON,1,1,0,-4.3300018310546875,0
