,Date,Open,High,Low,Close,Adj Close,Volume,company_name,SMA_20,buy_signal,sell_signal,signal_SMA,EMA_10,EMA_30,EMA_50,signal_EMA,RSI,signal,OBV,signal_OBV
633,2023-08-21,317.92999267578125,322.7699890136719,317.0400085449219,321.8800048828125,321.22802734375,24040000,MICROSOFT,326.5748718261719,0,0,0,321.18986479940287,327.46076999625706,326.95057934308153,0,54.42144548912653,0,585430300.0,1.0
634,2023-08-22,325.5,326.0799865722656,321.4599914550781,322.4599914550781,321.80682373046875,16102000,MICROSOFT,325.1887603759766,0,0,0,321.3020391505057,327.095999269432,326.7488634367046,0,46.55268765801584,0,558570200.0,0.0
635,2023-08-23,323.82000732421875,329.20001220703125,323.4599914550781,327.0,326.337646484375,21166400,MICROSOFT,324.6869613647461,0,0,1,322.2176041203001,327.0470732832993,326.7327372817113,0,49.86930758143649,0,585752500.0,1.0
636,2023-08-24,332.8500061035156,332.9800109863281,319.9599914550781,319.9700012207031,319.3218994140625,23281400,MICROSOFT,324.18541717529297,0,0,0,321.69111235552964,326.54867496915506,326.44211618886237,0,62.630076474175986,0,545595500.0,0.0
637,2023-08-25,321.4700012207031,325.3599853515625,318.79998779296875,322.9800109863281,322.3258056640625,21684100,MICROSOFT,323.4531494140625,0,0,0,321.8065111388992,326.27623178818135,326.28069224671333,0,64.92001683071646,0,598060600.0,1.0
638,2023-08-28,325.6600036621094,326.1499938964844,321.7200012207031,323.70001220703125,323.0443420410156,14808500,MICROSOFT,322.8788009643555,0,0,1,322.0315713029204,326.0677227722352,326.1537765523722,0,65.67684606040737,0,569637500.0,0.0
639,2023-08-29,321.8800048828125,328.9800109863281,321.8800048828125,328.4100036621094,327.7447814941406,19284600,MICROSOFT,322.51856231689453,0,0,1,323.07033679223315,326.17592010913233,326.2161689030298,0,61.40429626226863,0,592982800.0,1.0
640,2023-08-30,328.6700134277344,329.8099975585937,326.45001220703125,328.7900085449219,328.1240234375,15222100,MICROSOFT,322.6174575805664,0,0,1,323.9891889095544,326.3016041948335,326.29098672791105,0,65.84643318960661,0,582806200.0,0.0
641,2023-08-31,329.20001220703125,330.9100036621094,326.7799987792969,327.760009765625,327.0961303710937,26411000,MICROSOFT,322.7067840576172,0,0,1,324.55408735710694,326.3528639481406,326.322560988428,0,65.2682451910731,0,604985400.0,1.0
642,2023-09-01,331.3099975585937,331.989990234375,326.7799987792969,328.6600036621094,327.9942932128906,14931200,MICROSOFT,322.7852508544922,0,0,1,325.17957933088576,326.4587626103826,326.3881191148775,0,64.36431008727581,0,625438500.0,1.0
643,2023-09-05,329.0,334.8500061035156,328.6600036621094,333.54998779296875,332.8743591308594,18553900,MICROSOFT,322.9917022705078,0,-1,1,326.5786302036082,326.8726720633166,326.64248146844545,0,74.39607908018262,0,596475100.0,0.0
644,2023-09-06,333.3800048828125,334.4599914550781,330.17999267578125,332.8800048828125,332.20574951171875,17535800,MICROSOFT,323.36688537597655,0,-1,1,327.60174280508284,327.21674157611676,326.8606488426915,1,74.00541664691761,0,627029500.0,1.0
645,2023-09-07,331.2900085449219,333.0799865722656,329.0299987792969,329.9100036621094,329.24176025390625,18381000,MICROSOFT,323.7840774536133,0,0,1,327.89992779577796,327.34738794242577,326.9540257607784,1,66.56280254090788,0,594009100.0,0.0
646,2023-09-08,330.0899963378906,336.1600036621094,329.4599914550781,334.2699890136719,333.5928955078125,19530100,MICROSOFT,324.38397216796875,0,0,1,328.93501283432965,327.7503239143862,327.2143735939954,1,62.492679437105366,0,561945800.0,0.0
647,2023-09-11,337.239990234375,338.4200134277344,335.42999267578125,337.94000244140625,337.2554931640625,16583300,MICROSOFT,325.2625991821289,0,-1,1,330.44782743973565,328.3635606401718,327.6081429889,1,77.00060958138873,0,585010800.0,1.0
648,2023-09-12,335.82000732421875,336.7900085449219,331.4800109863281,331.7699890136719,331.09796142578125,17565500,MICROSOFT,325.68247680664064,0,-1,1,330.56603361901665,328.5399735940821,327.74499861387574,1,73.35785601681556,0,563828700.0,0.0
649,2023-09-13,331.3099975585937,336.8500061035156,331.1700134277344,336.0599975585937,335.3793029785156,16544400,MICROSOFT,326.42497100830076,0,-1,1,331.4411735025619,328.98122065114234,328.04438309876355,1,72.6182866296734,0,586947600.0,1.0
650,2023-09-14,339.1499938964844,340.8599853515625,336.57000732421875,338.70001220703125,338.0139465332031,20267000,MICROSOFT,327.338117980957,0,0,1,332.6362231444967,329.56397715966244,328.4353463707024,1,63.59930117894988,0,607092400.0,1.0
651,2023-09-15,336.9200134277344,337.3999938964844,329.6499938964844,330.2200012207031,329.5511169433594,37666900,MICROSOFT,328.00376586914064,0,0,1,332.07529474428986,329.56314746828804,328.4791020794341,1,42.24141594639609,0,579383600.0,0.0
652,2023-09-18,327.79998779296875,330.3999938964844,326.3599853515625,329.0599975585937,328.3934631347656,16834200,MICROSOFT,328.63149108886716,0,0,0,331.4058708152854,329.4876839628995,328.4757436894471,1,33.25881643511272,0,604221900.0,1.0
653,2023-09-19,326.1700134277344,329.3900146484375,324.510009765625,328.6499938964844,327.9842834472656,16505900,MICROSOFT,328.969303894043,0,0,0,330.78376402109996,329.3906903812457,328.45647073877336,1,34.09743748934291,0,573266400.0,0.0
654,2023-09-20,329.510009765625,329.5899963378906,320.510009765625,320.7699890136719,320.1202697753906,21436500,MICROSOFT,328.8849761962891,0,0,0,328.84494688551644,328.792598729255,328.12956089707205,1,37.58205342237062,0,529988900.0,0.0
655,2023-09-21,319.260009765625,325.3500061035156,315.0,319.5299987792969,318.8827819824219,35529500,MICROSOFT,328.5122329711914,0,0,0,327.0336441758629,328.1532557133303,327.7669421161054,0,34.94406797683088,0,608467100.0,1.0
656,2023-09-22,321.32000732421875,321.45001220703125,316.1499938964844,317.010009765625,316.3678894042969,21447900,MICROSOFT,328.3645324707031,0,0,0,325.09441603557815,327.3929094998443,327.3199204411325,0,38.627677240417874,0,630270000.0,1.0
657,2023-09-25,316.5899963378906,317.6700134277344,315.0,317.5400085449219,316.8968200683594,17836000,MICROSOFT,328.093083190918,0,0,0,323.60394404153834,326.7157424397485,326.91117140690613,0,40.53931350426089,0,650873700.0,1.0
658,2023-09-26,315.1300048828125,315.8800048828125,310.0199890136719,312.1400146484375,311.5077514648437,26297600,MICROSOFT,327.51625366210936,0,0,0,321.4046363003211,325.7345817316902,326.3071157229037,0,36.764055392452356,0,624557000.0,0.0
659,2023-09-27,312.29998779296875,314.29998779296875,309.69000244140625,312.7900085449219,312.15643310546875,19410100,MICROSOFT,326.7368362426758,0,0,0,319.72314481034795,324.8585721429017,325.75218699280816,0,48.11713637968449,0,642265000.0,1.0
660,2023-09-28,310.989990234375,315.4800109863281,309.45001220703125,313.6400146484375,313.0047302246094,19683600,MICROSOFT,325.9808715820312,0,0,0,318.50161488566823,324.0938081481732,325.2522867273886,0,41.37223716685673,0,659356100.0,1.0
661,2023-09-29,317.75,319.4700012207031,314.9800109863281,315.75,315.1104431152344,24140300,MICROSOFT,325.38158721923827,0,0,0,317.8850382001348,323.51423621056426,324.8545673700492,0,44.732764428475186,0,672029200.0,1.0
662,2023-10-02,316.2799987792969,321.8900146484375,315.17999267578125,321.79998779296875,321.1481628417969,20570000,MICROSOFT,325.0392807006836,0,0,0,318.47833358952784,323.3615863158051,324.70921817286285,0,45.45455091366565,0,657123800.0,0.0
663,2023-10-03,320.8299865722656,321.3900146484375,311.2099914550781,313.3900146484375,312.7552185058594,21033500,MICROSOFT,324.03332366943357,0,0,0,317.437767210679,322.67730452161504,324.24043387219604,0,49.58164592935994,0,671450800.0,1.0
664,2023-10-04,314.0299987792969,320.0400085449219,314.0,318.9599914550781,318.3139343261719,20720100,MICROSOFT,323.33873291015624,0,0,0,317.5970703225868,322.39579676707035,324.00802212529317,0,51.19089658030502,0,690173800.0,1.0
665,2023-10-05,319.0899963378906,319.9800109863281,314.8999938964844,319.3599853515625,318.7131042480469,16965600,MICROSOFT,322.81230010986326,0,0,0,317.7999855817613,322.1582037013269,323.8003782869698,0,59.528737191031425,0,664915200.0,0.0
666,2023-10-06,316.54998779296875,329.19000244140625,316.29998779296875,327.260009765625,326.5971374511719,25645500,MICROSOFT,322.46251220703124,0,-1,1,319.3994677398359,322.44458652389756,323.9100551169385,0,72.03751087823274,0,641831700.0,0.0
667,2023-10-09,324.75,330.29998779296875,323.17999267578125,329.82000732421875,329.1519470214844,19891200,MICROSOFT,322.05733489990234,0,0,1,321.1726457910447,322.87731945922576,324.11561950535213,0,68.25524089602882,0,620930200.0,0.0
668,2023-10-10,330.9599914550781,331.1000061035156,327.6700134277344,328.3900146484375,327.724853515625,20557100,MICROSOFT,321.88867950439453,0,0,1,322.36395628642293,323.1900635918967,324.2571580939903,0,62.544044470881076,0,599943200.0,0.0
669,2023-10-11,331.2099914550781,332.82000732421875,329.1400146484375,332.4200134277344,331.7466735839844,20063200,MICROSOFT,321.707048034668,0,-1,1,324.06990488597955,323.742102946225,324.550864583794,0,72.31207134751074,0,623077200.0,1.0
670,2023-10-12,330.57000732421875,333.6300048828125,328.7200012207031,331.1600036621094,330.4892272949219,19313100,MICROSOFT,321.33081207275393,0,-1,1,325.2370544148781,324.1774012913022,324.78374155285786,1,70.51228323699422,0,643907200.0,1.0
671,2023-10-13,332.3800048828125,333.8299865722656,326.3599853515625,327.7300109863281,327.0661926269531,21072400,MICROSOFT,321.2065658569336,0,0,1,325.56962499889175,324.3637749258603,324.8732494381165,1,63.21443231638626,0,669421400.0,1.0
672,2023-10-16,331.04998779296875,336.1400146484375,330.6000061035156,332.6400146484375,331.9662475585937,22158000,MICROSOFT,321.38520507812495,0,0,1,326.7326472824739,324.85425703119796,325.1514062271548,1,65.99370069900198,0,697272200.0,1.0
673,2023-10-17,329.5899963378906,333.4599914550781,327.4100036621094,332.0599975585937,331.38739013671875,18338500,MICROSOFT,321.5553604125976,0,0,1,327.5789641650639,325.27574948961865,325.3959546157651,1,53.70110315118222,0,718917900.0,1.0
674,2023-10-18,332.489990234375,335.5899963378906,328.29998779296875,330.1099853515625,329.4413452148437,23153600,MICROSOFT,322.0214141845703,0,0,1,327.9175789013875,325.5444976009235,325.55459738435644,1,61.21949821620902,0,746120200.0,1.0
675,2023-10-19,332.1499938964844,336.8800048828125,330.9100036621094,331.32000732421875,330.6488952636719,25052100,MICROSOFT,322.6097198486328,0,0,1,328.41418187634827,325.87381357916536,325.7543737717806,1,59.74681979549344,0,723886100.0,0.0
676,2023-10-20,331.7200012207031,331.9200134277344,325.45001220703125,326.6700134277344,326.0083312988281,25012600,MICROSOFT,323.09174194335935,0,0,1,327.9767544986173,325.88249214172424,325.76433289048833,1,35.84445297305517,0,747278200.0,1.0
677,2023-10-23,325.4700012207031,332.7300109863281,324.3900146484375,329.32000732421875,328.6529541015625,24374700,MICROSOFT,323.6795486450195,1,0,1,328.09969988097095,326.0612316230042,325.8776121536677,1,27.117631557433754,1,776550200.0,1.0
678,2023-10-24,331.29998779296875,331.8399963378906,327.6000061035156,330.5299987792969,329.8605041503906,31153600,MICROSOFT,324.59718627929686,1,0,1,328.4198461117745,326.3063459796098,326.03380399667645,1,25.3671881255937,1,749533300.0,0.0
679,2023-10-25,345.0199890136719,346.20001220703125,337.6199951171875,340.6700134277344,339.97998046875,55053800,MICROSOFT,325.9883636474609,0,0,1,330.5216887221337,327.1885159466511,326.5807128779342,1,30.636330964331407,0,770059200.0,1.0
680,2023-10-26,340.5400085449219,341.6300048828125,326.94000244140625,327.8900146484375,327.2258605957031,37828500,MICROSOFT,326.6994201660156,1,0,1,329.92244724460085,327.190925278848,326.606012788435,1,24.90819273339355,1,794926200.0,1.0
681,2023-10-27,330.42999267578125,336.7200012207031,328.3999938964844,329.8099975585937,329.1419677734375,29856500,MICROSOFT,327.40099639892577,0,0,1,329.7805418862075,327.3167989881764,326.7054620035331,1,31.037559901832324,0,815947400.0,1.0
682,2023-10-30,333.4100036621094,339.45001220703125,331.8299865722656,337.3099975585937,336.62677001953125,22828100,MICROSOFT,328.1749267578125,0,0,1,331.0253106377209,327.91744228052187,327.0945329061213,1,34.77465627048777,0,798144100.0,0.0
683,2023-10-31,338.8500061035156,339.0,334.69000244140625,338.1099853515625,337.4251403808594,20265300,MICROSOFT,329.4084228515625,0,0,1,332.18891604556427,328.530842157963,327.49965476787577,1,34.53542262033562,0,822654300.0,1.0
684,2023-11-01,339.7900085449219,347.4200134277344,339.6499938964844,346.07000732421875,345.3690185546875,28158800,MICROSOFT,330.7611770629883,0,0,1,334.5852983199503,329.61717611904197,328.2004141320645,1,35.6756510307481,0,789176700.0,0.0
685,2023-11-02,347.239990234375,348.8299865722656,344.7699890136719,348.32000732421875,347.6144714355469,24348100,MICROSOFT,332.2062454223633,0,0,1,336.9542388864224,330.7782919459133,328.96174971259325,1,39.4283762219589,0,741305600.0,0.0
686,2023-11-03,349.6300048828125,354.3900146484375,347.3299865722656,352.79998779296875,352.0853881835937,23624000,MICROSOFT,333.48065795898435,0,0,1,339.7053569404535,332.15294331608624,329.8685590643972,1,41.359504416064816,0,771963300.0,1.0
687,2023-11-06,353.45001220703125,357.5400085449219,353.3500061035156,356.5299987792969,355.8078308105469,23828300,MICROSOFT,334.8134521484375,0,0,1,342.6330794622886,333.6790650899224,330.8857854073834,1,42.213985592825594,0,800208300.0,1.0
688,2023-11-07,359.3999938964844,362.4599914550781,357.6300048828125,360.5299987792969,359.7997436523437,25833900,MICROSOFT,336.4171966552734,0,0,1,345.75429113320774,335.36427015846573,332.0196661228721,1,44.292509079759,0,774856000.0,0.0
689,2023-11-08,361.6799926757813,363.8699951171875,360.5499877929688,363.2000122070313,362.4643249511719,26767800,MICROSOFT,337.9530792236328,0,0,1,348.79247910011026,337.11266079025324,333.21357431221713,1,39.82411638864715,0,756473400.0,0.0
690,2023-11-09,362.2999877929688,364.7900085449219,360.3599853515625,360.6900024414063,359.9594116210937,24847300,MICROSOFT,339.4265884399414,0,-1,1,350.82283046756174,338.58664471482365,334.26243067727114,1,71.70468516779398,0,778813900.0,1.0
691,2023-11-10,361.489990234375,370.1000061035156,361.0700073242188,369.6700134277344,368.9212341308594,28042100,MICROSOFT,341.5193405151367,0,-1,1,354.113449315434,340.5437149997292,335.62159944015696,1,86.14530135291918,0,800039200.0,1.0
692,2023-11-13,368.2200012207031,368.4700012207031,365.8999938964844,366.6799926757813,365.937255859375,19986500,MICROSOFT,343.21789093017577,0,-1,1,356.26323232342327,342.1820079584161,336.81044871149885,1,87.90886602755579,0,822052100.0,1.0
693,2023-11-14,371.010009765625,371.9500122070313,367.3500061035156,370.2699890136719,369.5199890136719,27683900,MICROSOFT,345.12452087402346,0,-1,1,358.67355172165026,343.9457486716584,338.0931757821723,1,78.56054610826199,0,60912700.0,0.0
694,2023-11-15,371.2799987792969,373.1300048828125,367.1099853515625,369.6700134277344,369.6700134277344,26860100,MICROSOFT,347.13595428466795,0,-1,1,360.6729083954838,345.6053786559214,339.33148314082183,1,81.36187207166488,0,131644500.0,1.0
695,2023-11-16,370.9599914550781,376.3500061035156,370.1799926757813,376.1700134277344,376.1700134277344,27182300,MICROSOFT,349.4120101928711,0,-1,1,363.49056385589296,347.5772905766836,340.77613138736746,1,79.78441058805674,0,216091400.0,1.0
696,2023-11-17,373.6099853515625,374.3699951171875,367.0,369.8500061035156,369.8500061035156,40157000,MICROSOFT,351.60409393310545,0,-1,1,364.64682608273347,349.0142399655115,341.91628333702033,1,80.20068479355488,0,128791200.0,0.0
697,2023-11-20,371.2200012207031,378.8699951171875,371.0,377.4400024414063,377.4400024414063,52465100,MICROSOFT,354.04344635009767,0,-1,1,366.97285814794674,350.84816012524664,343.30937036072174,1,70.7124371731838,0,66402300.0,0.0
698,2023-11-21,375.6700134277344,376.2200012207031,371.1199951171875,373.0700073242188,373.0700073242188,28423100,MICROSOFT,356.20392150878905,0,0,1,368.08143072545073,352.28182768647065,344.4764541632118,1,68.29272212391776,0,124999600.0,1.0
699,2023-11-22,378.0,379.7900085449219,374.9700012207031,377.8500061035156,377.8500061035156,23345300,MICROSOFT,358.09742279052733,0,0,1,369.85753533964436,353.9313875843446,345.78522090596886,1,67.61044926228914,0,67524200.0,0.0
700,2023-11-24,377.3299865722656,377.9700012207031,375.1400146484375,377.4299926757813,377.4299926757813,10176600,MICROSOFT,360.6076293945313,0,0,1,371.2343457643965,355.44742662250184,347.0261923479223,1,58.25447876562484,0,125083500.0,1.0
701,2023-11-27,376.7799987792969,380.6400146484375,376.2000122070313,378.6099853515625,378.6099853515625,22179200,MICROSOFT,363.0810302734375,0,0,1,372.5753711438812,356.9417852501832,348.2647724657121,1,55.59457665425597,0,68988100.0,0.0
702,2023-11-28,378.3500061035156,383.0,378.1600036621094,382.7000122070313,382.7000122070313,20453100,MICROSOFT,365.3846923828125,0,0,1,374.41621497354487,358.60360634417344,349.61517402419526,1,47.96257894082337,0,22266800.0,0.0
703,2023-11-29,383.760009765625,384.2999877929688,377.4400024414063,378.8500061035156,378.8500061035156,28963400,MICROSOFT,367.4559356689453,0,0,1,375.2223588153577,359.9098256834859,350.7616380273059,1,42.63338758188631,0,-16453300.0,0.0
704,2023-11-30,378.489990234375,380.0899963378906,375.4700012207031,378.9100036621094,378.9100036621094,30554400,MICROSOFT,369.1329849243164,0,0,1,375.89283969658527,361.1356436175907,351.8654955031805,1,42.5490282609525,0,33330000.0,1.0
705,2023-12-01,376.760009765625,378.1600036621094,371.30999755859375,374.510009765625,374.510009765625,33020400,MICROSOFT,370.47776184082034,0,0,1,375.6414160727743,361.99850594972196,352.7535156703352,1,37.87354551625762,0,86963400.0,1.0
706,2023-12-04,369.1000061035156,369.5199890136719,362.8999938964844,369.1400146484375,369.1400146484375,32063300,MICROSOFT,371.3304931640625,0,0,0,374.45934308653125,362.4592484464133,353.39612347339806,1,49.50219007199771,0,143713700.0,1.0
707,2023-12-05,366.4500122070313,373.0799865722656,365.6199951171875,372.5199890136719,372.5199890136719,23065000,MICROSOFT,372.1661010742188,0,0,1,374.10673325510226,363.10832848301067,354.14607898478135,1,49.40380924078998,0,102578000.0,0.0
708,2023-12-06,373.5400085449219,374.1799926757813,368.0299987792969,368.7999877929688,368.7999877929688,21182100,MICROSOFT,372.61611328125,0,0,0,373.14187044380526,363.47553230945965,354.7207420752985,1,43.83613739922888,0,151240500.0,1.0
709,2023-12-07,368.2300109863281,371.4500122070313,366.3200073242188,370.9500122070313,370.9500122070313,23118900,MICROSOFT,373.040397644043,0,0,0,372.74335076439183,363.9577568189804,355.35718404124884,1,40.596683287301495,0,106065100.0,0.0
710,2023-12-08,369.2000122070313,374.4599914550781,368.2300109863281,374.2300109863281,374.2300109863281,20144800,MICROSOFT,373.7539276123047,0,0,1,373.0136526229257,364.62048289429316,356.0972949018402,1,38.095226657074626,0,149873100.0,1.0
711,2023-12-11,368.4800109863281,371.6000061035156,366.1000061035156,371.2999877929688,371.2999877929688,27708800,MICROSOFT,373.8728652954102,0,0,0,372.70207719929715,365.0514186942077,356.6934789367864,1,39.70466282004823,0,187134300.0,1.0
712,2023-12-12,370.8500061035156,374.4200134277344,370.4599914550781,374.3800048828125,374.3800048828125,24838300,MICROSOFT,374.2950027465821,0,0,1,373.00715495993626,365.65326296444033,357.3870681895718,1,41.52915842067484,0,126716500.0,0.0
713,2023-12-13,376.0199890136719,377.6400146484375,370.7699890136719,374.3699951171875,374.3699951171875,30955500,MICROSOFT,374.5375030517579,0,0,0,373.2549440794364,366.2156327807466,358.0530653239881,1,47.4122467914025,0,69981500.0,0.0
714,2023-12-14,373.30999755859375,373.760009765625,364.1300048828125,365.9299926757813,365.9299926757813,43277500,MICROSOFT,374.3505020141602,0,0,0,371.9231347333173,366.1972043868779,358.36196443582315,1,53.22950557363059,0,137906600.0,1.0
715,2023-12-15,366.8500061035156,372.3999938964844,366.2799987792969,370.7300109863281,370.7300109863281,78478200,MICROSOFT,374.0785018920899,0,0,0,371.7062031429556,366.48964352232633,358.8469858691763,1,61.29921933900632,0,189357100.0,1.0
716,2023-12-18,369.4500122070313,373.0,368.6799926757813,372.6499938964844,372.6499938964844,21802900,MICROSOFT,374.2185012817383,0,0,0,371.877801461779,366.88708548194944,359.3882803016198,1,65.73866027466936,0,229276600.0,1.0
717,2023-12-19,371.489990234375,373.260009765625,369.8399963378906,373.260009765625,373.260009765625,20603700,MICROSOFT,374.00950164794926,0,-1,0,372.12911206247827,367.2982418873479,359.9322696923651,1,74.01666644438275,0,189486100.0,0.0
718,2023-12-20,375.0,376.0299987792969,370.5299987792969,370.6199951171875,370.6199951171875,26316700,MICROSOFT,373.8870010375977,0,-1,0,371.8547271633345,367.51254854733753,360.35139617961306,1,72.18204345537539,0,247885000.0,1.0
719,2023-12-21,372.55999755859375,374.4100036621094,370.0400085449219,373.5400085449219,373.5400085449219,17708000,MICROSOFT,373.671501159668,0,-1,0,372.1611419599867,367.9014169342785,360.86859666452716,1,70.91516937685793,0,190188100.0,0.0
720,2023-12-22,373.6799926757813,375.1799926757813,372.7099914550781,374.5799865722656,374.5799865722656,17091100,MICROSOFT,373.5290008544922,0,0,1,372.60093188949196,368.3322923947938,361.4062982295365,1,58.28939099902476,0,276962300.0,1.0
721,2023-12-26,375.0,376.9400024414063,373.5,374.6600036621094,374.6600036621094,12673100,MICROSOFT,373.3315017700196,0,0,1,372.9753085754224,368.74053183139483,361.926051383755,1,63.74114263762453,0,207386700.0,0.0
722,2023-12-27,373.6900024414063,375.05999755859375,372.80999755859375,374.0700073242188,374.0700073242188,14905400,MICROSOFT,372.90000152587896,0,0,1,373.1743447115672,369.08436895996414,362.4022849500477,1,66.15689135130364,0,142359900.0,0.0
723,2023-12-28,375.3699951171875,376.4599914550781,374.1600036621094,375.2799987792969,375.2799987792969,14327000,MICROSOFT,372.72150115966804,0,-1,1,373.5571909056998,369.4840870128243,362.9072933355085,1,72.73338261286113,0,216163700.0,1.0
724,2023-12-29,376.0,377.1600036621094,373.4800109863281,376.0400085449219,376.0400085449219,18723000,MICROSOFT,372.5780014038086,0,0,1,374.00861229464925,369.9070496923145,363.42230177509333,1,62.13471562935323,0,366124900.0,1.0
725,2024-01-02,373.8599853515625,375.8999938964844,366.7699890136719,370.8699951171875,370.8699951171875,25258600,MICROSOFT,372.3960006713868,0,0,0,373.4379546260198,369.9691752035967,363.71436818066564,1,62.58257146418176,0,235559900.0,0.0
726,2024-01-03,369.010009765625,373.260009765625,368.510009765625,370.6000061035156,370.6000061035156,23083500,MICROSOFT,372.46900024414066,0,0,0,372.9219639855645,370.00987397133343,363.98439319724804,1,67.46734702983866,0,160831800.0,0.0
727,2024-01-04,370.6700134277344,373.1000061035156,367.1700134277344,367.9400024414063,367.9400024414063,20901500,MICROSOFT,372.2400009155274,0,0,0,372.0161527957175,369.8763338726285,364.1395151283915,1,65.05886138563022,0,234301200.0,1.0
728,2024-01-05,368.9700012207031,372.05999755859375,366.5,367.75,367.75,20987000,MICROSOFT,372.18750152587893,0,0,0,371.2404886510416,369.73915104213637,364.2811027704154,1,65.69380784532846,0,299353100.0,1.0
729,2024-01-08,369.2999877929688,375.2000122070313,369.010009765625,374.6900024414063,374.6900024414063,23134000,MICROSOFT,372.37450103759767,0,0,1,371.86767297656246,370.0585608098312,364.6892949143758,1,61.98442383796705,0,344698600.0,1.0
730,2024-01-09,372.010009765625,375.989990234375,371.1900024414063,375.7900085449219,375.7900085449219,20830000,MICROSOFT,372.45250091552737,0,0,1,372.5808248980823,370.42833163144996,365.1246170175345,1,58.04748331199523,0,401611500.0,1.0
731,2024-01-10,376.3699951171875,384.1700134277344,376.3200073242188,382.7699890136719,382.7699890136719,25514200,MICROSOFT,373.0260009765625,0,0,1,374.43340019182585,371.2245675915933,365.81659238993205,1,54.72221133152701,0,451042400.0,1.0
732,2024-01-11,386.0,390.6799926757813,380.3800048828125,384.6300048828125,384.6300048828125,27850800,MICROSOFT,373.5385009765625,0,0,1,376.28732831745975,372.08943451360744,366.5543732720058,1,50.225926090104466,0,495131800.0,1.0
733,2024-01-12,385.489990234375,388.6799926757813,384.6499938964844,388.4700012207031,388.4700012207031,21645700,MICROSOFT,374.2435012817383,0,0,1,378.5023597544131,373.14624526890395,367.4138096621508,1,60.95001510814324,0,573759400.0,1.0
734,2024-01-16,393.6600036621094,394.0299987792969,387.6199951171875,390.2699890136719,390.2699890136719,27202300,MICROSOFT,375.4605010986328,0,0,1,380.64192871064193,374.2510029298567,368.310130421034,1,67.57748854991212,0,648684200.0,1.0
735,2024-01-17,387.9800109863281,390.1099853515625,384.80999755859375,389.4700012207031,389.4700012207031,22234100,MICROSOFT,376.3975006103516,0,0,1,382.2470328033803,375.2328737873307,369.139929275923,1,67.89864757627977,0,598874100.0,0.0
736,2024-01-18,391.7200012207031,393.989990234375,390.1199951171875,393.8699951171875,393.8699951171875,23392100,MICROSOFT,377.45850067138673,0,-1,1,384.36029867861794,376.4352687118376,370.109735779502,1,74.59544475152217,0,651885200.0,1.0
737,2024-01-19,395.760009765625,398.6700134277344,393.5,398.6700134277344,398.6700134277344,29272000,MICROSOFT,378.7290008544922,0,-1,1,386.96206499663907,377.8697683709277,371.229746667668,1,75.73414671535429,0,723358100.0,1.0
738,2024-01-22,400.0199890136719,400.6199951171875,393.5899963378906,396.510009765625,396.510009765625,27016900,MICROSOFT,380.02350158691405,0,-1,1,388.69805495463646,379.0723645899405,372.22112953425454,1,88.27282229130354,0,789013300.0,1.0
739,2024-01-23,395.75,399.3800048828125,393.9299926757813,398.8999938964844,398.8999938964844,20525900,MICROSOFT,381.2915008544922,0,-1,1,390.55295294406335,380.3515664806853,373.26735950924393,1,91.24745942759598,0,862187400.0,1.0
740,2024-01-24,401.5400085449219,405.6300048828125,400.4500122070313,402.55999755859375,402.55999755859375,24867000,MICROSOFT,382.6905014038086,0,-1,1,392.73605196488705,381.78436848571164,374.41609041314,1,90.21919810341663,0,807197200.0,0.0
741,2024-01-25,404.3200073242188,407.010009765625,402.5299987792969,404.8699951171875,404.8699951171875,21021200,MICROSOFT,384.2010009765625,0,-1,1,394.94222344712347,383.2737637522585,375.61036118584775,1,79.88605033921456,0,736456100.0,0.0
742,2024-01-26,404.3699951171875,406.1700134277344,402.4299926757813,403.9299926757813,403.9299926757813,17803300,MICROSOFT,385.6940002441406,0,0,1,396.57636330687944,384.6064236828084,376.72093496976674,1,46.37155265390007,0,668879800.0,0.0
743,2024-01-29,406.05999755859375,409.9800109863281,404.3299865722656,409.7200012207031,409.7200012207031,24510200,MICROSOFT,387.41600036621094,0,0,1,398.9661156548474,386.22665449170483,378.0150159992153,1,48.30629573195355,0,732367700.0,1.0
744,2024-01-30,412.260009765625,413.0499877929688,406.4500122070313,408.5899963378906,408.5899963378906,33477600,MICROSOFT,389.0434997558594,0,0,1,400.71591214267346,387.6694507398459,379.2140348360261,1,48.77620139057838,0,665871000.0,0.0
745,2024-01-31,406.9599914550781,415.3200073242188,397.2099914550781,397.5799865722656,397.5799865722656,47871100,MICROSOFT,390.3789993286133,0,0,1,400.14574385714474,388.30884014838915,379.9342682374472,1,51.42472621879887,0,762650900.0,1.0
746,2024-02-01,401.8299865722656,408.0,401.7999877929688,403.7799987792969,403.7799987792969,30657700,MICROSOFT,392.03799896240236,0,0,1,400.80651747935417,389.3069794148994,380.8693949253629,1,54.326933405714826,0,826965700.0,1.0
747,2024-02-02,403.80999755859375,412.6499938964844,403.55999755859375,411.2200012207031,411.2200012207031,28245000,MICROSOFT,394.2019989013672,0,0,1,402.6998781595994,390.72072275720933,382.0596147800821,1,52.98690245095634,0,754164900.0,0.0
748,2024-02-05,409.8999938964844,411.1600036621094,403.989990234375,405.6499938964844,405.6499938964844,25352300,MICROSOFT,396.0969985961914,0,0,1,403.236262839033,391.6839015403884,382.98472768660764,1,48.54932164731327,0,808540000.0,1.0
