Date,Open,High,Low,Close,Adj Close,Volume,company_name,variation,OBV,signal_OBV
2023-05-18,121.55999755859376,123.9000015258789,121.48999786376952,123.5199966430664,123.5199966430664,27014500,GOOGLE,2.0399932861328125,357413600,1
2023-05-19,124.1999969482422,126.47899627685548,122.72000122070312,123.25,123.25,30251300,GOOGLE,-0.26999664306640625,327162300,0
2023-05-22,123.51000213623048,127.0500030517578,123.4499969482422,125.87000274658205,125.87000274658205,29760200,GOOGLE,2.6200027465820455,356922500,1
2023-05-23,124.93000030517578,125.41999816894533,123.0500030517578,123.29000091552734,123.29000091552734,24477900,GOOGLE,-2.5800018310547017,332444600,0
2023-05-24,121.87999725341795,122.75,120.75,121.63999938964844,121.63999938964844,23087900,GOOGLE,-1.6500015258789062,309356700,0
2023-05-25,125.20999908447266,125.9800033569336,122.9000015258789,124.3499984741211,124.3499984741211,33812700,GOOGLE,2.7099990844726562,343169400,1
2023-05-26,124.06500244140624,126.0,123.29000091552734,125.43000030517578,125.43000030517578,25154700,GOOGLE,1.0800018310546875,368324100,1
2023-05-30,126.29000091552734,126.37999725341795,122.88999938964844,124.63999938964844,124.63999938964844,27230700,GOOGLE,-0.7900009155273438,341093400,0
2023-05-31,123.6999969482422,124.9000015258789,123.0999984741211,123.37000274658205,123.37000274658205,41548800,GOOGLE,-1.269996643066392,299544600,0
2023-06-01,123.5,125.04000091552734,123.3000030517578,124.37000274658205,124.37000274658205,25017700,GOOGLE,1.0,324562300,1
2023-06-02,124.48999786376952,126.74500274658205,124.3499984741211,125.2300033569336,125.2300033569336,19362400,GOOGLE,0.8600006103515483,343924700,1
2023-06-05,124.61000061035156,127.98999786376952,124.37999725341795,126.62999725341795,126.62999725341795,22672500,GOOGLE,1.3999938964843608,366597200,1
2023-06-06,126.5999984741211,128.8800048828125,125.97000122070312,127.91000366210938,127.91000366210938,19450100,GOOGLE,1.2800064086914205,386047300,1
2023-06-07,127.5749969482422,129.5500030517578,122.62999725341795,122.94000244140624,122.94000244140624,34179300,GOOGLE,-4.970001220703139,351868000,0
2023-06-08,122.58499908447266,123.7300033569336,122.01000213623048,122.66999816894533,122.66999816894533,24815000,GOOGLE,-0.2700042724609091,327053000,0
2023-06-09,122.55999755859376,124.28500366210938,122.41999816894533,122.87000274658205,122.87000274658205,20304500,GOOGLE,0.20000457763671875,347357500,1
2023-06-12,123.3949966430664,124.75,122.3499984741211,124.3499984741211,124.3499984741211,22255700,GOOGLE,1.4799957275390483,369613200,1
2023-06-13,125.6500015258789,125.86000061035156,123.84500122070312,124.43000030517578,124.43000030517578,19287700,GOOGLE,0.0800018310546875,388900900,1
2023-06-14,123.8000030517578,124.79000091552734,122.16000366210938,124.37999725341795,124.37999725341795,24659600,GOOGLE,-0.05000305175782671,364241300,0
2023-06-15,123.87999725341795,126.16000366210938,123.13999938964844,125.79000091552734,125.79000091552734,24517100,GOOGLE,1.4100036621093892,388758400,1
2023-06-16,126.6999969482422,126.6999969482422,123.79000091552734,124.05999755859376,124.05999755859376,56686800,GOOGLE,-1.7300033569335795,332071600,0
2023-06-20,123.53500366210938,125.1750030517578,122.83000183105467,123.8499984741211,123.8499984741211,22698000,GOOGLE,-0.20999908447267046,309373600,0
2023-06-21,123.23500061035156,123.41000366210938,120.86000061035156,121.26000213623048,121.26000213623048,22612000,GOOGLE,-2.589996337890611,286761600,0
2023-06-22,120.66000366210938,123.93499755859376,119.5999984741211,123.87000274658205,123.87000274658205,20781900,GOOGLE,2.6100006103515625,307543500,1
2023-06-23,122.04000091552734,123.44000244140624,121.86000061035156,123.0199966430664,123.0199966430664,29542900,GOOGLE,-0.8500061035156392,278000600,0
2023-06-26,121.46600341796876,122.72000122070312,118.98999786376952,119.08999633789062,119.08999633789062,23185000,GOOGLE,-3.9300003051757812,254815600,0
2023-06-27,117.83999633789062,119.8949966430664,116.91000366210938,119.01000213623048,119.01000213623048,27221700,GOOGLE,-0.07999420166014204,227593900,0
2023-06-28,117.95999908447266,121.2699966430664,117.5999984741211,121.08000183105467,121.08000183105467,19753100,GOOGLE,2.0699996948241903,247347000,1
2023-06-29,120.08999633789062,120.91000366210938,119.20999908447266,120.01000213623048,120.01000213623048,18517500,GOOGLE,-1.0699996948241903,228829500,0
2023-06-30,121.0999984741211,122.02999877929688,120.87999725341795,120.97000122070312,120.97000122070312,23865800,GOOGLE,0.959999084472642,252695300,1
2023-07-03,120.31999969482422,121.0199966430664,119.70500183105467,120.55999755859376,120.55999755859376,13888300,GOOGLE,-0.4100036621093608,238807000,0
2023-07-05,120.05999755859376,123.37000274658205,120.05999755859376,122.62999725341795,122.62999725341795,17830300,GOOGLE,2.0699996948241903,256637300,1
2023-07-06,120.63999938964844,121.1500015258789,119.25,120.93000030517578,120.93000030517578,17732500,GOOGLE,-1.6999969482421733,238904800,0
2023-07-07,120.88999938964844,121.75,120.08999633789062,120.13999938964844,120.13999938964844,20982400,GOOGLE,-0.7900009155273438,217922400,0
2023-07-10,119.06999969482422,119.06999969482422,116.63999938964844,116.87000274658205,116.87000274658205,32960100,GOOGLE,-3.269996643066392,184962300,0
2023-07-11,116.76000213623048,118.2249984741211,115.83000183105467,117.70999908447266,117.70999908447266,18286600,GOOGLE,0.8399963378906108,203248900,1
2023-07-12,119.3000030517578,120.95999908447266,119.0,119.62000274658205,119.62000274658205,22059600,GOOGLE,1.9100036621093892,225308500,1
2023-07-13,121.54000091552734,125.33499908447266,121.05999755859376,124.83000183105467,124.83000183105467,31535900,GOOGLE,5.209999084472628,256844400,1
2023-07-14,125.12999725341795,127.08999633789062,124.9000015258789,125.6999969482422,125.6999969482422,20482800,GOOGLE,0.8699951171875284,277327200,1
2023-07-17,126.05999755859376,127.27999877929688,124.5,125.05999755859376,125.05999755859376,20675300,GOOGLE,-0.6399993896484375,256651900,0
2023-07-18,124.90499877929688,124.98999786376952,123.3000030517578,124.08000183105467,124.08000183105467,21071200,GOOGLE,-0.9799957275390909,235580700,0
2023-07-19,124.79000091552734,125.47000122070312,122.47000122070312,122.77999877929688,122.77999877929688,22313800,GOOGLE,-1.3000030517577983,213266900,0
2023-07-20,122.12000274658205,124.6999969482422,118.68499755859376,119.52999877929688,119.52999877929688,27541700,GOOGLE,-3.25,185725200,0
2023-07-21,120.87000274658205,121.3000030517578,119.06999969482422,120.30999755859376,120.30999755859376,56498100,GOOGLE,0.7799987792968892,242223300,1
2023-07-24,121.9260025024414,123.3499984741211,121.37999725341795,121.87999725341795,121.87999725341795,22276100,GOOGLE,1.5699996948241903,264499400,1
2023-07-25,121.87999725341795,123.69000244140624,121.52999877929688,122.79000091552734,122.79000091552734,31820800,GOOGLE,0.9100036621093892,296320200,1
2023-07-26,130.36000061035156,131.3699951171875,128.7100067138672,129.66000366210938,129.66000366210938,46216900,GOOGLE,6.870002746582031,342537100,1
2023-07-27,131.8000030517578,133.60000610351562,129.17999267578125,129.8699951171875,129.8699951171875,35931600,GOOGLE,0.209991455078125,378468700,1
2023-07-28,130.97000122070312,134.07000732421875,130.9199981689453,133.00999450683594,133.00999450683594,26971000,GOOGLE,3.1399993896484375,405439700,1
2023-07-31,133.00999450683594,133.8300018310547,132.1300048828125,133.11000061035156,133.11000061035156,18381900,GOOGLE,0.100006103515625,423821600,1
2023-08-01,130.85499572753906,132.9199981689453,130.75,131.88999938964844,131.88999938964844,22154300,GOOGLE,-1.220001220703125,401667300,0
2023-08-02,129.83999633789062,130.4199981689453,127.8499984741211,128.63999938964844,128.63999938964844,22705800,GOOGLE,-3.25,378961500,0
2023-08-03,128.3699951171875,129.77000427246094,127.7750015258789,128.77000427246094,128.77000427246094,15018100,GOOGLE,0.1300048828125,393979600,1
2023-08-04,129.60000610351562,131.92999267578125,128.31500244140625,128.5399932861328,128.5399932861328,20509500,GOOGLE,-0.230010986328125,373470100,0
2023-08-07,129.50999450683594,132.05999755859375,129.42999267578125,131.94000244140625,131.94000244140625,17621000,GOOGLE,3.4000091552734375,391091100,1
2023-08-08,130.97999572753906,131.94000244140625,130.1300048828125,131.83999633789062,131.83999633789062,16836000,GOOGLE,-0.100006103515625,374255100,0
2023-08-09,132.19000244140625,132.47000122070312,129.5050048828125,130.14999389648438,130.14999389648438,17745200,GOOGLE,-1.69000244140625,356509900,0
2023-08-10,131.97000122070312,132.64700317382812,130.03500366210938,130.2100067138672,130.2100067138672,17855700,GOOGLE,0.0600128173828125,374365600,1
2023-08-11,129.20199584960938,130.44000244140625,128.75,130.1699981689453,130.1699981689453,15191500,GOOGLE,-0.040008544921875,359174100,0
2023-08-14,129.85000610351562,131.91000366210938,129.58999633789062,131.8300018310547,131.8300018310547,17526200,GOOGLE,1.660003662109375,376700300,1
2023-08-15,131.58999633789062,131.99000549316406,129.81900024414062,130.27000427246094,130.27000427246094,14769200,GOOGLE,-1.55999755859375,361931100,0
2023-08-16,129.27999877929688,130.8979949951172,128.4600067138672,129.11000061035156,129.11000061035156,17548400,GOOGLE,-1.160003662109375,344382700,0
2023-08-17,130.4499969482422,132.49099731445312,129.85000610351562,130.4600067138672,130.4600067138672,23665600,GOOGLE,1.350006103515625,368048300,1
2023-08-18,129.05999755859375,129.8300018310547,127.0,128.11000061035156,128.11000061035156,23619400,GOOGLE,-2.350006103515625,344428900,0
2023-08-21,127.8499984741211,129.25999450683594,127.16000366210938,128.92999267578125,128.92999267578125,21851100,GOOGLE,0.8199920654296875,366280000,1
2023-08-22,129.1300048828125,130.9499969482422,128.9250030517578,129.69000244140625,129.69000244140625,15569400,GOOGLE,0.760009765625,381849400,1
2023-08-23,130.85000610351562,134.07000732421875,130.50999450683594,133.2100067138672,133.2100067138672,26497000,GOOGLE,3.5200042724609375,408346400,1
2023-08-24,134.7270050048828,134.97000122070312,130.3000030517578,130.4199981689453,130.4199981689453,18680400,GOOGLE,-2.790008544921875,389666000,0
2023-08-25,130.13999938964844,131.39999389648438,128.0399932861328,130.69000244140625,130.69000244140625,20678100,GOOGLE,0.2700042724609375,410344100,1
2023-08-28,132.0800018310547,133.24000549316406,130.85000610351562,131.7899932861328,131.7899932861328,16715500,GOOGLE,1.0999908447265625,427059600,1
2023-08-29,132.9980010986328,137.2949981689453,132.97999572753906,135.49000549316406,135.49000549316406,30803300,GOOGLE,3.70001220703125,457862900,1
2023-08-30,135.57000732421875,137.25,135.02099609375,136.92999267578125,136.92999267578125,21773400,GOOGLE,1.4399871826171875,479636300,1
2023-08-31,137.0500030517578,138.39999389648438,136.82000732421875,137.35000610351562,137.35000610351562,28147900,GOOGLE,0.420013427734375,507784200,1
2023-09-01,138.42999267578125,138.5800018310547,135.94000244140625,136.8000030517578,136.8000030517578,16665700,GOOGLE,-0.5500030517578125,491118500,0
2023-09-05,136.44000244140625,137.3699951171875,135.55999755859375,136.7100067138672,136.7100067138672,17730200,GOOGLE,-0.089996337890625,473388300,0
2023-09-06,137.01499938964844,137.47999572753906,134.69000244140625,135.3699951171875,135.3699951171875,15814300,GOOGLE,-1.3400115966796875,457574000,0
2023-09-07,134.60000610351562,136.5800018310547,133.9600067138672,136.1999969482422,136.1999969482422,16976000,GOOGLE,0.8300018310546875,474550000,1
2023-09-08,135.8699951171875,137.51499938964844,135.8699951171875,137.1999969482422,137.1999969482422,17810700,GOOGLE,1.0,492360700,1
2023-09-11,137.3800048828125,138.26400756835938,136.5500030517578,137.74000549316406,137.74000549316406,17180800,GOOGLE,0.540008544921875,509541500,1
2023-09-12,137.1300048828125,137.63999938964844,135.92999267578125,136.07000732421875,136.07000732421875,15212900,GOOGLE,-1.6699981689453125,494328600,0
2023-09-13,135.89999389648438,137.6999969482422,134.92999267578125,137.5,137.5,16394900,GOOGLE,1.42999267578125,510723500,1
2023-09-14,138.38999938964844,139.5500030517578,137.05999755859375,138.99000549316406,138.99000549316406,19064600,GOOGLE,1.4900054931640625,529788100,1
2023-09-15,138.8000030517578,139.36000061035156,137.17999267578125,138.3000030517578,138.3000030517578,48947600,GOOGLE,-0.69000244140625,480840500,0
2023-09-18,137.6300048828125,139.92999267578125,137.6300048828125,138.9600067138672,138.9600067138672,16233600,GOOGLE,0.660003662109375,497074100,1
2023-09-19,138.25,139.1750030517578,137.5,138.8300018310547,138.8300018310547,15479100,GOOGLE,-0.1300048828125,481595000,0
2023-09-20,138.8300018310547,138.83999633789062,134.52000427246094,134.58999633789062,134.58999633789062,21473500,GOOGLE,-4.2400054931640625,460121500,0
2023-09-21,132.38999938964844,133.19000244140625,131.08999633789062,131.36000061035156,131.36000061035156,22042700,GOOGLE,-3.2299957275390625,438078800,0
2023-09-22,131.67999267578125,133.00999450683594,130.50999450683594,131.25,131.25,17348700,GOOGLE,-0.1100006103515625,420730100,0
2023-09-25,130.77000427246094,132.22000122070312,130.02999877929688,132.1699981689453,132.1699981689453,14650000,GOOGLE,0.9199981689453125,435380100,1
2023-09-26,130.91400146484375,131.40499877929688,128.19000244140625,129.4499969482422,129.4499969482422,20378800,GOOGLE,-2.720001220703125,415001300,0
2023-09-27,129.44000244140625,131.72000122070312,129.3800048828125,131.4600067138672,131.4600067138672,18764200,GOOGLE,2.010009765625,433765500,1
2023-09-28,130.69000244140625,134.17999267578125,130.69000244140625,133.1300048828125,133.1300048828125,18201400,GOOGLE,1.6699981689453125,451966900,1
2023-09-29,134.0800018310547,134.88999938964844,131.32000732421875,131.85000610351562,131.85000610351562,23224200,GOOGLE,-1.279998779296875,428742700,0
2023-10-02,132.15499877929688,135.36000061035156,132.06500244140625,135.1699981689453,135.1699981689453,19210400,GOOGLE,3.3199920654296875,447953100,1
2023-10-03,134.92999267578125,135.24000549316406,132.81500244140625,133.3000030517578,133.3000030517578,19628700,GOOGLE,-1.8699951171875,428324400,0
2023-10-04,133.66000366210938,136.57000732421875,133.42999267578125,136.27000427246094,136.27000427246094,22848000,GOOGLE,2.970001220703125,451172400,1
2023-10-05,136.1300048828125,136.5,134.4550018310547,135.99000549316406,135.99000549316406,15922900,GOOGLE,-0.279998779296875,435249500,0
2023-10-06,134.94000244140625,139.18600463867188,134.94000244140625,138.72999572753906,138.72999572753906,20819300,GOOGLE,2.739990234375,456068800,1
2023-10-09,137.99000549316406,139.97000122070312,136.6999969482422,139.5,139.5,16599100,GOOGLE,0.7700042724609375,472667900,1
2023-10-10,139.50999450683594,140.74000549316406,138.42999267578125,139.1999969482422,139.1999969482422,19554900,GOOGLE,-0.3000030517578125,453113000,0
2023-10-11,139.85000610351562,142.22000122070312,139.83999633789062,141.6999969482422,141.6999969482422,20146300,GOOGLE,2.5,473259300,1
2023-10-12,142.16000366210938,142.3800048828125,139.4499969482422,140.2899932861328,140.2899932861328,18173100,GOOGLE,-1.410003662109375,455086200,0
2023-10-13,140.64999389648438,141.33999633789062,137.97000122070312,138.5800018310547,138.5800018310547,19438700,GOOGLE,-1.709991455078125,435647500,0
2023-10-16,139.72999572753906,140.90499877929688,139.32000732421875,140.49000549316406,140.49000549316406,17345600,GOOGLE,1.910003662109375,452993100,1
2023-10-17,140.02999877929688,141.25,138.5290069580078,140.99000549316406,140.99000549316406,17424000,GOOGLE,0.5,470417100,1
2023-10-18,140.75,141.99000549316406,138.7050018310547,139.27999877929688,139.27999877929688,18304900,GOOGLE,-1.7100067138671875,452112200,0
2023-10-19,139.8000030517578,141.0050048828125,138.60000610351562,138.97999572753906,138.97999572753906,21831200,GOOGLE,-0.3000030517578125,430281000,0
2023-10-20,138.58999633789062,139.0399932861328,136.2449951171875,136.74000549316406,136.74000549316406,24953900,GOOGLE,-2.239990234375,405327100,0
2023-10-23,136.22999572753906,139.02000427246094,135.11000061035156,137.89999389648438,137.89999389648438,20780700,GOOGLE,1.1599884033203125,426107800,1
2023-10-24,139.16000366210938,140.7100067138672,138.75,140.1199951171875,140.1199951171875,26535200,GOOGLE,2.220001220703125,452643000,1
2023-10-25,129.77000427246094,130.10000610351562,126.08999633789062,126.66999816894533,126.66999816894533,58796100,GOOGLE,-13.449996948242173,393846900,0
2023-10-26,124.47000122070312,125.45999908447266,122.31999969482422,123.44000244140624,123.44000244140624,33907400,GOOGLE,-3.229995727539091,359939500,0
2023-10-27,124.02999877929688,124.44000244140624,121.45999908447266,123.4000015258789,123.4000015258789,37367700,GOOGLE,-0.04000091552732954,322571800,0
2023-10-30,124.45999908447266,126.5500030517578,123.87999725341795,125.75,125.75,24165600,GOOGLE,2.3499984741210938,346737400,1
2023-10-31,126.2699966430664,126.55999755859376,123.9250030517578,125.3000030517578,125.3000030517578,21123400,GOOGLE,-0.4499969482422017,325614000,0
2023-11-01,125.33999633789062,127.73999786376952,124.9250030517578,127.56999969482422,127.56999969482422,26536600,GOOGLE,2.2699966430664205,352150600,1
2023-11-02,129.55999755859375,130.08999633789062,128.11000061035156,128.5800018310547,128.5800018310547,24091700,GOOGLE,1.0100021362304688,376242300,1
2023-11-03,129.08999633789062,130.72999572753906,129.00999450683594,130.3699951171875,130.3699951171875,19517900,GOOGLE,1.7899932861328125,395760200,1
2023-11-06,130.22000122070312,131.55999755859375,129.92999267578125,131.4499969482422,131.4499969482422,15360400,GOOGLE,1.0800018310546875,411120600,1
2023-11-07,131.97999572753906,133.27999877929688,131.13999938964844,132.39999389648438,132.39999389648438,19223800,GOOGLE,0.9499969482421875,430344400,1
2023-11-08,132.36000061035156,133.5399932861328,132.16000366210938,133.25999450683594,133.25999450683594,15093600,GOOGLE,0.8600006103515625,445438000,1
2023-11-09,133.36000061035156,133.9600067138672,131.50999450683594,131.69000244140625,131.69000244140625,17976500,GOOGLE,-1.5699920654296875,427461500,0
2023-11-10,131.52999877929688,134.27000427246094,130.8699951171875,134.05999755859375,134.05999755859375,20872900,GOOGLE,2.3699951171875,448334400,1
2023-11-13,133.36000061035156,134.11000061035156,132.77000427246094,133.63999938964844,133.63999938964844,16409900,GOOGLE,-0.4199981689453125,431924500,0
2023-11-14,135.64999389648438,137.24000549316406,135.10000610351562,135.42999267578125,135.42999267578125,22317300,GOOGLE,1.7899932861328125,454241800,1
2023-11-15,136.63999938964844,136.83999633789062,135.3300018310547,136.3800048828125,136.3800048828125,15840900,GOOGLE,0.95001220703125,470082700,1
2023-11-16,136.9600067138672,138.8800048828125,136.0800018310547,138.6999969482422,138.6999969482422,17615100,GOOGLE,2.3199920654296875,487697800,1
2023-11-17,137.82000732421875,138.0,135.47999572753906,136.94000244140625,136.94000244140625,25565300,GOOGLE,-1.7599945068359375,462132500,0
2023-11-20,135.5,138.4250030517578,135.49000549316406,137.9199981689453,137.9199981689453,19569400,GOOGLE,0.9799957275390625,481701900,1
2023-11-21,137.94000244140625,138.96499633789062,137.7050018310547,138.6199951171875,138.6199951171875,17648100,GOOGLE,0.6999969482421875,499350000,1
2023-11-22,139.10000610351562,141.10000610351562,139.0,140.02000427246094,140.02000427246094,17306400,GOOGLE,1.4000091552734375,516656400,1
2023-11-24,139.5399932861328,139.677001953125,137.47000122070312,138.22000122070312,138.22000122070312,8828600,GOOGLE,-1.8000030517578125,507827800,0
2023-11-27,137.57000732421875,139.6300048828125,137.5399932861328,138.0500030517578,138.0500030517578,17886400,GOOGLE,-0.1699981689453125,489941400,0
2023-11-28,137.6300048828125,138.66000366210938,137.0399932861328,138.6199951171875,138.6199951171875,17046900,GOOGLE,0.5699920654296875,506988300,1
2023-11-29,138.98500061035156,139.6699981689453,136.2949981689453,136.39999389648438,136.39999389648438,21014700,GOOGLE,-2.220001220703125,485973600,0
2023-11-30,136.39999389648438,136.9600067138672,132.7899932861328,133.9199981689453,133.9199981689453,29913500,GOOGLE,-2.4799957275390625,456060100,0
2023-12-01,133.32000732421875,133.5,132.15199279785156,133.32000732421875,133.32000732421875,24258400,GOOGLE,-0.5999908447265625,431801700,0
2023-12-04,131.29400634765625,131.4499969482422,129.39999389648438,130.6300048828125,130.6300048828125,24117100,GOOGLE,-2.69000244140625,407684600,0
2023-12-05,130.3699951171875,133.5399932861328,129.72999572753906,132.38999938964844,132.38999938964844,19235100,GOOGLE,1.7599945068359375,426919700,1
2023-12-06,132.89999389648438,133.30999755859375,131.30999755859375,131.42999267578125,131.42999267578125,16360600,GOOGLE,-0.9600067138671875,410559100,0
2023-12-07,136.60000610351562,140.0,136.22999572753906,138.4499969482422,138.4499969482422,38419400,GOOGLE,7.0200042724609375,448978500,1
2023-12-08,135.66000366210938,137.99000549316406,135.57000732421875,136.63999938964844,136.63999938964844,22990900,GOOGLE,-1.80999755859375,425987600,0
2023-12-11,133.82000732421875,134.7899932861328,132.88999938964844,134.6999969482422,134.6999969482422,24502900,GOOGLE,-1.94000244140625,401484700,0
2023-12-12,133.27000427246094,134.5399932861328,132.8300018310547,133.63999938964844,133.63999938964844,26584000,GOOGLE,-1.05999755859375,374900700,0
2023-12-13,134.5449981689453,134.77999877929688,132.9499969482422,133.97000122070312,133.97000122070312,25414500,GOOGLE,0.3300018310546875,400315200,1
2023-12-14,134.77000427246094,135.03500366210938,131.05999755859375,133.1999969482422,133.1999969482422,29619100,GOOGLE,-0.7700042724609375,370696100,0
2023-12-15,132.9199981689453,134.8300018310547,132.6300048828125,133.83999633789062,133.83999633789062,58569400,GOOGLE,0.6399993896484375,429265500,1
2023-12-18,133.86000061035156,138.3800048828125,133.77000427246094,137.19000244140625,137.19000244140625,25699800,GOOGLE,3.350006103515625,454965300,1
2023-12-19,138.0,138.77000427246094,137.4499969482422,138.10000610351562,138.10000610351562,20661000,GOOGLE,0.910003662109375,475626300,1
2023-12-20,140.3300018310547,143.0780029296875,139.41000366210938,139.66000366210938,139.66000366210938,33507300,GOOGLE,1.55999755859375,509133600,1
2023-12-21,140.77000427246094,142.02999877929688,140.47300720214844,141.8000030517578,141.8000030517578,18101500,GOOGLE,2.1399993896484375,527235100,1
2023-12-22,142.1300048828125,143.25,142.05499267578125,142.72000122070312,142.72000122070312,18494700,GOOGLE,0.9199981689453125,545729800,1
2023-12-26,142.97999572753906,143.94500732421875,142.5,142.82000732421875,142.82000732421875,11170100,GOOGLE,0.100006103515625,556899900,1
2023-12-27,142.8300018310547,143.32000732421875,141.05099487304688,141.44000244140625,141.44000244140625,17288400,GOOGLE,-1.3800048828125,539611500,0
2023-12-28,141.85000610351562,142.27000427246094,140.8280029296875,141.27999877929688,141.27999877929688,12192500,GOOGLE,-0.160003662109375,527419000,0
2023-12-29,140.67999267578125,141.43499755859375,139.89999389648438,140.92999267578125,140.92999267578125,14872700,GOOGLE,-0.350006103515625,512546300,0
2024-01-02,139.60000610351562,140.61500549316406,137.74000549316406,139.55999755859375,139.55999755859375,20071900,GOOGLE,-1.3699951171875,492474400,0
2024-01-03,138.60000610351562,141.08999633789062,138.42999267578125,140.36000061035156,140.36000061035156,18974300,GOOGLE,0.8000030517578125,511448700,1
2024-01-04,139.85000610351562,140.63499450683594,138.00999450683594,138.0399932861328,138.0399932861328,18253300,GOOGLE,-2.32000732421875,493195400,0
2024-01-05,138.3520050048828,138.80999755859375,136.85000610351562,137.38999938964844,137.38999938964844,15433200,GOOGLE,-0.649993896484375,477762200,0
2024-01-08,138.0,140.63999938964844,137.8800048828125,140.52999877929688,140.52999877929688,17645300,GOOGLE,3.1399993896484375,495407500,1
2024-01-09,140.05999755859375,142.8000030517578,139.7899932861328,142.55999755859375,142.55999755859375,19579700,GOOGLE,2.029998779296875,514987200,1
2024-01-10,142.52000427246094,144.52499389648438,142.4600067138672,143.8000030517578,143.8000030517578,16641900,GOOGLE,1.2400054931640625,531629100,1
2024-01-11,144.89500427246094,146.66000366210938,142.21499633789062,143.6699981689453,143.6699981689453,17471100,GOOGLE,-0.1300048828125,514158000,0
2024-01-12,144.33999633789062,144.74000549316406,143.36000061035156,144.24000549316406,144.24000549316406,13995200,GOOGLE,0.57000732421875,528153200,1
2024-01-16,143.42999267578125,145.83999633789062,143.05599975585938,144.0800018310547,144.0800018310547,19198900,GOOGLE,-0.160003662109375,508954300,0
2024-01-17,142.91000366210938,143.41000366210938,140.50999450683594,142.88999938964844,142.88999938964844,17884500,GOOGLE,-1.19000244140625,491069800,0
2024-01-18,143.44000244140625,145.5850067138672,143.35000610351562,144.99000549316406,144.99000549316406,18876800,GOOGLE,2.100006103515625,509946600,1
2024-01-19,146.30499267578125,148.0399932861328,145.8000030517578,147.97000122070312,147.97000122070312,27170900,GOOGLE,2.9799957275390625,537117500,1
2024-01-22,148.7100067138672,150.01499938964844,147.5800018310547,147.7100067138672,147.7100067138672,21829200,GOOGLE,-0.2599945068359375,515288300,0
2024-01-23,147.72000122070312,148.86000061035156,147.19000244140625,148.67999267578125,148.67999267578125,14113600,GOOGLE,0.9699859619140625,529401900,1
2024-01-24,150.2899932861328,151.57000732421875,149.83999633789062,150.35000610351562,150.35000610351562,19245000,GOOGLE,1.670013427734375,548646900,1
2024-01-25,151.74000549316406,154.75999450683594,151.22000122070312,153.63999938964844,153.63999938964844,21495100,GOOGLE,3.2899932861328125,570142000,1
2024-01-26,152.8699951171875,154.11000061035156,152.8000030517578,153.7899932861328,153.7899932861328,19494500,GOOGLE,0.149993896484375,589636500,1
2024-01-29,153.63999938964844,155.1999969482422,152.9199981689453,154.83999633789062,154.83999633789062,20909300,GOOGLE,1.0500030517578125,610545800,1
2024-01-30,154.00999450683594,155.0399932861328,152.77499389648438,153.0500030517578,153.0500030517578,26578900,GOOGLE,-1.7899932861328125,583966900,0
2024-01-31,145.38999938964844,145.58999633789062,141.5500030517578,141.8000030517578,141.8000030517578,43908600,GOOGLE,-11.25,540058300,0
2024-02-01,143.69000244140625,144.6199951171875,142.25999450683594,142.7100067138672,142.7100067138672,25526900,GOOGLE,0.910003662109375,565585200,1
2024-02-02,140.88999938964844,143.8800048828125,138.1699981689453,143.5399932861328,143.5399932861328,42116900,GOOGLE,0.829986572265625,607702100,1
2024-02-05,144.0399932861328,146.6699981689453,143.91000366210938,144.92999267578125,144.92999267578125,29254400,GOOGLE,1.3899993896484375,636956500,1
2024-02-06,145.9600067138672,146.74000549316406,144.52000427246094,145.41000366210938,145.41000366210938,21517700,GOOGLE,0.480010986328125,658474200,1
2024-02-07,146.1199951171875,147.0,145.2100067138672,146.67999267578125,146.67999267578125,21436100,GOOGLE,1.269989013671875,679910300,1
2024-02-08,146.97000122070312,147.61000061035156,146.4199981689453,147.22000122070312,147.22000122070312,18241300,GOOGLE,0.540008544921875,698151600,1
2024-02-09,147.9499969482422,150.69500732421875,147.42999267578125,150.22000122070312,150.22000122070312,21877700,GOOGLE,3.0,720029300,1
2024-02-12,149.5399932861328,150.58999633789062,148.55999755859375,148.72999572753906,148.72999572753906,17236100,GOOGLE,-1.4900054931640625,702793200,0
2024-02-13,146.07000732421875,148.0399932861328,145.11000061035156,146.3699951171875,146.3699951171875,18138500,GOOGLE,-2.3600006103515625,684654700,0
2024-02-14,147.3699951171875,147.8300018310547,145.55499267578125,147.13999938964844,147.13999938964844,16651800,GOOGLE,0.7700042724609375,701306500,1
2024-02-15,144.4600067138672,144.75999450683594,141.8800048828125,143.94000244140625,143.94000244140625,26724300,GOOGLE,-3.1999969482421875,674582200,0
2024-02-16,144.2100067138672,144.47999572753906,141.52000427246094,141.75999450683594,141.75999450683594,21849700,GOOGLE,-2.1800079345703125,652732500,0
2023-02-22,254.08999633789065,254.33999633789065,250.33999633789065,251.50999450683597,249.4625701904297,22491100,MICROSOFT,-1.1600036621093466,-22491100,0
2023-02-23,255.55999755859372,256.8399963378906,250.47999572753903,254.7700042724609,252.696044921875,29219100,MICROSOFT,3.260009765624943,6728000,1
2023-02-24,249.9600067138672,251.0,248.1000061035156,249.22000122070312,247.1912384033203,24990900,MICROSOFT,-5.550003051757784,-18262900,0
2023-02-27,252.4600067138672,252.82000732421875,249.38999938964844,250.16000366210935,248.1235809326172,21190000,MICROSOFT,0.9400024414062216,2927100,1
