Date,Open,High,Low,Close,Adj Close,Volume,company_name,RSI,buy_signal,sell_signal,signal
5/23/2023,124.9300003,125.4199982,123.0500031,123.2900009,123.2900009,24477900,GOOGLE,48.72419351,0,0,0
5/24/2023,121.8799973,122.75,120.75,121.6399994,121.6399994,23087900,GOOGLE,56.90758253,0,0,0
5/25/2023,125.2099991,125.9800034,122.9000015,124.3499985,124.3499985,33812700,GOOGLE,68.19638852,0,0,0
5/26/2023,124.0650024,126,123.2900009,125.4300003,125.4300003,25154700,GOOGLE,63.92568538,0,0,0
5/30/2023,126.2900009,126.3799973,122.8899994,124.6399994,124.6399994,27230700,GOOGLE,69.63009341,0,0,0
5/31/2023,123.6999969,124.9000015,123.0999985,123.3700027,123.3700027,41548800,GOOGLE,75.11996745,0,-1,0
6/1/2023,123.5,125.0400009,123.3000031,124.3700027,124.3700027,25017700,GOOGLE,71.39600045,0,-1,0
6/2/2023,124.4899979,126.7450027,124.3499985,125.2300034,125.2300034,19362400,GOOGLE,69.92191708,0,0,0
6/5/2023,124.6100006,127.9899979,124.3799973,126.6299973,126.6299973,22672500,GOOGLE,63.7239385,0,0,0
6/6/2023,126.5999985,128.8800049,125.9700012,127.9100037,127.9100037,19450100,GOOGLE,64.46544617,0,0,0
6/7/2023,127.5749969,129.5500031,122.6299973,122.9400024,122.9400024,34179300,GOOGLE,64.97935168,0,0,0
6/8/2023,122.5849991,123.7300034,122.0100021,122.6699982,122.6699982,24815000,GOOGLE,72.58603372,0,-1,0
6/9/2023,122.5599976,124.2850037,122.4199982,122.8700027,122.8700027,20304500,GOOGLE,80.80759801,0,-1,0
6/12/2023,123.3949966,124.75,122.3499985,124.3499985,124.3499985,22255700,GOOGLE,81.1632093,0,-1,0
6/13/2023,125.6500015,125.8600006,123.8450012,124.4300003,124.4300003,19287700,GOOGLE,82.00596947,0,-1,0
6/14/2023,123.8000031,124.7900009,122.1600037,124.3799973,124.3799973,24659600,GOOGLE,74.98685094,0,-1,0
6/15/2023,123.8799973,126.1600037,123.1399994,125.7900009,125.7900009,24517100,GOOGLE,72.39978744,0,-1,0
6/16/2023,126.6999969,126.6999969,123.7900009,124.0599976,124.0599976,56686800,GOOGLE,68.42397042,0,0,0
6/20/2023,123.5350037,125.1750031,122.8300018,123.8499985,123.8499985,22698000,GOOGLE,68.76698536,0,0,0
6/21/2023,123.2350006,123.4100037,120.8600006,121.2600021,121.2600021,22612000,GOOGLE,66.03247265,0,0,0
6/22/2023,120.6600037,123.9349976,119.5999985,123.8700027,123.8700027,20781900,GOOGLE,65.88505983,0,0,0
6/23/2023,122.0400009,123.4400024,121.8600006,123.0199966,123.0199966,29542900,GOOGLE,71.76586896,0,-1,0
6/26/2023,121.4660034,122.7200012,118.9899979,119.0899963,119.0899963,23185000,GOOGLE,78.39051541,0,-1,0
6/27/2023,117.8399963,119.8949966,116.9100037,119.0100021,119.0100021,27221700,GOOGLE,75.45151103,0,-1,0
6/28/2023,117.9599991,121.2699966,117.5999985,121.0800018,121.0800018,19753100,GOOGLE,79.96319469,0,-1,0
6/29/2023,120.0899963,120.9100037,119.2099991,120.0100021,120.0100021,18517500,GOOGLE,71.26051544,0,-1,0
6/30/2023,121.0999985,122.0299988,120.8799973,120.9700012,120.9700012,23865800,GOOGLE,69.05901198,0,0,0
7/3/2023,120.3199997,121.0199966,119.7050018,120.5599976,120.5599976,13888300,GOOGLE,68.82190454,0,0,0
7/5/2023,120.0599976,123.3700027,120.0599976,122.6299973,122.6299973,17830300,GOOGLE,61.70425157,0,0,0
7/6/2023,120.6399994,121.1500015,119.25,120.9300003,120.9300003,17732500,GOOGLE,58.81515106,0,0,0
7/7/2023,120.8899994,121.75,120.0899963,120.1399994,120.1399994,20982400,GOOGLE,57.18299056,0,0,0
7/10/2023,119.0699997,119.0699997,116.6399994,116.8700027,116.8700027,32960100,GOOGLE,63.19856344,0,0,0
7/11/2023,116.7600021,118.2249985,115.8300018,117.7099991,117.7099991,18286600,GOOGLE,58.96662243,0,0,0
7/12/2023,119.3000031,120.9599991,119,119.6200027,119.6200027,22059600,GOOGLE,60.2453399,0,0,0
7/13/2023,121.5400009,125.3349991,121.0599976,124.8300018,124.8300018,31535900,GOOGLE,70.31685332,0,-1,0
7/14/2023,125.1299973,127.0899963,124.9000015,125.6999969,125.6999969,20482800,GOOGLE,64.97625668,0,0,0
7/17/2023,126.0599976,127.2799988,124.5,125.0599976,125.0599976,20675300,GOOGLE,65.30614862,0,0,0
7/18/2023,124.9049988,124.9899979,123.3000031,124.0800018,124.0800018,21071200,GOOGLE,58.53427582,0,0,0
7/19/2023,124.7900009,125.4700012,122.4700012,122.7799988,122.7799988,22313800,GOOGLE,44.21655471,0,0,0
7/20/2023,122.1200027,124.6999969,118.6849976,119.5299988,119.5299988,27541700,GOOGLE,50.86045837,0,0,0
7/21/2023,120.8700027,121.3000031,119.0699997,120.3099976,120.3099976,56498100,GOOGLE,56.9017068,0,0,0
7/24/2023,121.9260025,123.3499985,121.3799973,121.8799973,121.8799973,22276100,GOOGLE,57.91644764,0,0,0
7/25/2023,121.8799973,123.6900024,121.5299988,122.7900009,122.7900009,31820800,GOOGLE,57.40958057,0,0,0
7/26/2023,130.3600006,131.3699951,128.7100067,129.6600037,129.6600037,46216900,GOOGLE,70.41852631,0,-1,0
7/27/2023,131.8000031,133.6000061,129.1799927,129.8699951,129.8699951,35931600,GOOGLE,73.55092048,0,-1,0
7/28/2023,130.9700012,134.0700073,130.9199982,133.0099945,133.0099945,26971000,GOOGLE,67.2576387,0,0,0
7/31/2023,133.0099945,133.8300018,132.1300049,133.1100006,133.1100006,18381900,GOOGLE,55.31805795,0,0,0
8/1/2023,130.8549957,132.9199982,130.75,131.8899994,131.8899994,22154300,GOOGLE,51.17414769,0,0,0
8/2/2023,129.8399963,130.4199982,127.8499985,128.6399994,128.6399994,22705800,GOOGLE,27.20369845,1,0,1
8/3/2023,128.3699951,129.7700043,127.7750015,128.7700043,128.7700043,15018100,GOOGLE,24.52057209,1,0,1
8/4/2023,129.6000061,131.9299927,128.3150024,128.5399933,128.5399933,20509500,GOOGLE,23.41901988,1,0,1
8/7/2023,129.5099945,132.0599976,129.4299927,131.9400024,131.9400024,17621000,GOOGLE,23.7156824,1,0,1
8/8/2023,130.9799957,131.9400024,130.1300049,131.8399963,131.8399963,16836000,GOOGLE,24.55372465,1,0,1
8/9/2023,132.1900024,132.4700012,129.5050049,130.1499939,130.1499939,17745200,GOOGLE,22.43474369,1,0,1
8/10/2023,131.9700012,132.6470032,130.0350037,130.2100067,130.2100067,17855700,GOOGLE,24.6973634,1,0,1
8/11/2023,129.2019958,130.4400024,128.75,130.1699982,130.1699982,15191500,GOOGLE,20.64720213,1,0,1
8/14/2023,129.8500061,131.9100037,129.5899963,131.8300018,131.8300018,17526200,GOOGLE,20.93883988,1,0,1
8/15/2023,131.5899963,131.9900055,129.8190002,130.2700043,130.2700043,14769200,GOOGLE,11.71051023,1,0,1
8/16/2023,129.2799988,130.897995,128.4600067,129.1100006,129.1100006,17548400,GOOGLE,11.30370196,1,0,1
8/17/2023,130.4499969,132.4909973,129.8500061,130.4600067,130.4600067,23665600,GOOGLE,15.83086432,1,0,1
8/18/2023,129.0599976,129.8300018,127,128.1100006,128.1100006,23619400,GOOGLE,21.95912236,1,0,1
8/21/2023,127.8499985,129.2599945,127.1600037,128.9299927,128.9299927,21851100,GOOGLE,33.34072496,0,0,0
8/22/2023,129.1300049,130.9499969,128.9250031,129.6900024,129.6900024,15569400,GOOGLE,39.25448435,0,0,0
8/23/2023,130.8500061,134.0700073,130.5099945,133.2100067,133.2100067,26497000,GOOGLE,50.00248018,0,0,0
8/24/2023,134.727005,134.9700012,130.3000031,130.4199982,130.4199982,18680400,GOOGLE,51.28097399,0,0,0
8/25/2023,130.1399994,131.3999939,128.0399933,130.6900024,130.6900024,20678100,GOOGLE,61.42237497,0,0,0
8/28/2023,132.0800018,133.2400055,130.8500061,131.7899933,131.7899933,16715500,GOOGLE,66.35883199,0,0,0
8/29/2023,132.9980011,137.2949982,132.9799957,135.4900055,135.4900055,30803300,GOOGLE,66.53543248,0,0,0
8/30/2023,135.5700073,137.25,135.0209961,136.9299927,136.9299927,21773400,GOOGLE,66.44737306,0,0,0
8/31/2023,137.0500031,138.3999939,136.8200073,137.3500061,137.3500061,28147900,GOOGLE,71.39365557,0,-1,0
9/1/2023,138.4299927,138.5800018,135.9400024,136.8000031,136.8000031,16665700,GOOGLE,59.17777543,0,0,0
9/5/2023,136.4400024,137.3699951,135.5599976,136.7100067,136.7100067,17730200,GOOGLE,54.76955669,0,0,0
9/6/2023,137.0149994,137.4799957,134.6900024,135.3699951,135.3699951,15814300,GOOGLE,54.9265534,0,0,0
9/7/2023,134.6000061,136.5800018,133.9600067,136.1999969,136.1999969,16976000,GOOGLE,54.72103832,0,0,0
9/8/2023,135.8699951,137.5149994,135.8699951,137.1999969,137.1999969,17810700,GOOGLE,48.80617591,0,0,0
9/11/2023,137.3800049,138.2640076,136.5500031,137.7400055,137.7400055,17180800,GOOGLE,40.69985505,0,0,0
9/12/2023,137.1300049,137.6399994,135.9299927,136.0700073,136.0700073,15212900,GOOGLE,49.05719315,0,0,0
9/13/2023,135.8999939,137.6999969,134.9299927,137.5,137.5,16394900,GOOGLE,44.45127725,0,0,0
9/14/2023,138.3899994,139.5500031,137.0599976,138.9900055,138.9900055,19064600,GOOGLE,46.7179326,0,0,0
9/15/2023,138.8000031,139.3600006,137.1799927,138.3000031,138.3000031,48947600,GOOGLE,41.85223142,0,0,0
9/18/2023,137.6300049,139.9299927,137.6300049,138.9600067,138.9600067,16233600,GOOGLE,30.41241966,0,0,0
9/19/2023,138.25,139.1750031,137.5,138.8300018,138.8300018,15479100,GOOGLE,28.47441163,1,0,1
9/20/2023,138.8300018,138.8399963,134.5200043,134.5899963,134.5899963,21473500,GOOGLE,26.82463864,1,0,1
9/21/2023,132.3899994,133.1900024,131.0899963,131.3600006,131.3600006,22042700,GOOGLE,29.17434704,1,0,1
9/22/2023,131.6799927,133.0099945,130.5099945,131.25,131.25,17348700,GOOGLE,31.76826174,0,0,0
9/25/2023,130.7700043,132.2200012,130.0299988,132.1699982,132.1699982,14650000,GOOGLE,36.39831245,0,0,0
9/26/2023,130.9140015,131.4049988,128.1900024,129.4499969,129.4499969,20378800,GOOGLE,35.51267688,0,0,0
9/27/2023,129.4400024,131.7200012,129.3800049,131.4600067,131.4600067,18764200,GOOGLE,33.82301319,0,0,0
9/28/2023,130.6900024,134.1799927,130.6900024,133.1300049,133.1300049,18201400,GOOGLE,44.83181156,0,0,0
9/29/2023,134.0800018,134.8899994,131.3200073,131.8500061,131.8500061,23224200,GOOGLE,46.21815915,0,0,0
10/2/2023,132.1549988,135.3600006,132.0650024,135.1699982,135.1699982,19210400,GOOGLE,45.60438388,0,0,0
10/3/2023,134.9299927,135.2400055,132.8150024,133.3000031,133.3000031,19628700,GOOGLE,49.79326987,0,0,0
10/4/2023,133.6600037,136.5700073,133.4299927,136.2700043,136.2700043,22848000,GOOGLE,48.9916264,0,0,0
10/5/2023,136.1300049,136.5,134.4550018,135.9900055,135.9900055,15922900,GOOGLE,49.83472083,0,0,0
10/6/2023,134.9400024,139.1860046,134.9400024,138.7299957,138.7299957,20819300,GOOGLE,56.8331823,0,0,0
10/9/2023,137.9900055,139.9700012,136.6999969,139.5,139.5,16599100,GOOGLE,63.92971033,0,0,0
10/10/2023,139.5099945,140.7400055,138.4299927,139.1999969,139.1999969,19554900,GOOGLE,64.01514767,0,0,0
10/11/2023,139.8500061,142.2200012,139.8399963,141.6999969,141.6999969,20146300,GOOGLE,56.38541657,0,0,0
10/12/2023,142.1600037,142.3800049,139.4499969,140.2899933,140.2899933,18173100,GOOGLE,69.09598968,0,0,0
10/13/2023,140.6499939,141.3399963,137.9700012,138.5800018,138.5800018,19438700,GOOGLE,68.94023213,0,0,0
10/16/2023,139.7299957,140.9049988,139.3200073,140.4900055,140.4900055,17345600,GOOGLE,63.70404385,0,0,0
10/17/2023,140.0299988,141.25,138.529007,140.9900055,140.9900055,17424000,GOOGLE,61.39412871,0,0,0
10/18/2023,140.75,141.9900055,138.7050018,139.2799988,139.2799988,18304900,GOOGLE,47.67254455,0,0,0
10/19/2023,139.8000031,141.0050049,138.6000061,138.9799957,138.9799957,21831200,GOOGLE,51.71821908,0,0,0
10/20/2023,138.5899963,139.0399933,136.2449951,136.7400055,136.7400055,24953900,GOOGLE,49.33892435,0,0,0
10/23/2023,136.2299957,139.0200043,135.1100006,137.8999939,137.8999939,20780700,GOOGLE,39.25552981,0,0,0
10/24/2023,139.1600037,140.7100067,138.75,140.1199951,140.1199951,26535200,GOOGLE,22.62392808,1,0,1
10/25/2023,129.7700043,130.1000061,126.0899963,126.6699982,126.6699982,58796100,GOOGLE,21.93848754,1,0,1
10/26/2023,124.4700012,125.4599991,122.3199997,123.4400024,123.4400024,33907400,GOOGLE,30.39681829,0,0,0
10/27/2023,124.0299988,124.4400024,121.4599991,123.4000015,123.4000015,37367700,GOOGLE,27.11607083,1,0,1
10/30/2023,124.4599991,126.5500031,123.8799973,125.75,125.75,24165600,GOOGLE,34.69569241,0,0,0
10/31/2023,126.2699966,126.5599976,123.9250031,125.3000031,125.3000031,21123400,GOOGLE,47.30642636,0,0,0
11/1/2023,125.3399963,127.7399979,124.9250031,127.5699997,127.5699997,26536600,GOOGLE,45.78409654,0,0,0
11/2/2023,129.5599976,130.0899963,128.1100006,128.5800018,128.5800018,24091700,GOOGLE,54.06885712,0,0,0
11/3/2023,129.0899963,130.7299957,129.0099945,130.3699951,130.3699951,19517900,GOOGLE,61.14009483,0,0,0
11/6/2023,130.2200012,131.5599976,129.9299927,131.4499969,131.4499969,15360400,GOOGLE,63.49433215,0,0,0
11/7/2023,131.9799957,133.2799988,131.1399994,132.3999939,132.3999939,19223800,GOOGLE,68.73769376,0,0,0
11/8/2023,132.3600006,133.5399933,132.1600037,133.2599945,133.2599945,15093600,GOOGLE,73.09239901,0,-1,0
11/9/2023,133.3600006,133.9600067,131.5099945,131.6900024,131.6900024,17976500,GOOGLE,68.89344571,0,0,0
11/10/2023,131.5299988,134.2700043,130.8699951,134.0599976,134.0599976,20872900,GOOGLE,76.74347475,0,-1,0
11/13/2023,133.3600006,134.1100006,132.7700043,133.6399994,133.6399994,16409900,GOOGLE,89.0321434,0,-1,0
11/14/2023,135.6499939,137.2400055,135.1000061,135.4299927,135.4299927,22317300,GOOGLE,89.17931002,0,-1,0
11/15/2023,136.6399994,136.8399963,135.3300018,136.3800049,136.3800049,15840900,GOOGLE,88.23801545,0,-1,0
11/16/2023,136.9600067,138.8800049,136.0800018,138.6999969,138.6999969,17615100,GOOGLE,88.79710688,0,-1,0
11/17/2023,137.8200073,138,135.4799957,136.9400024,136.9400024,25565300,GOOGLE,84.40997735,0,-1,0
11/20/2023,135.5,138.4250031,135.4900055,137.9199982,137.9199982,19569400,GOOGLE,82.30154817,0,-1,0
11/21/2023,137.9400024,138.9649963,137.7050018,138.6199951,138.6199951,17648100,GOOGLE,80.72953547,0,-1,0
11/22/2023,139.1000061,141.1000061,139,140.0200043,140.0200043,17306400,GOOGLE,77.46391395,0,-1,0
11/24/2023,139.5399933,139.677002,137.4700012,138.2200012,138.2200012,8828600,GOOGLE,74.94412592,0,-1,0
11/27/2023,137.5700073,139.6300049,137.5399933,138.0500031,138.0500031,17886400,GOOGLE,69.05009787,0,0,0
11/28/2023,137.6300049,138.6600037,137.0399933,138.6199951,138.6199951,17046900,GOOGLE,71.92785279,0,-1,0
11/29/2023,138.9850006,139.6699982,136.2949982,136.3999939,136.3999939,21014700,GOOGLE,66.35139781,0,0,0
11/30/2023,136.3999939,136.9600067,132.7899933,133.9199982,133.9199982,29913500,GOOGLE,65.42296558,0,0,0
12/1/2023,133.3200073,133.5,132.1519928,133.3200073,133.3200073,24258400,GOOGLE,68.27623304,0,0,0
12/4/2023,131.2940063,131.4499969,129.3999939,130.6300049,130.6300049,24117100,GOOGLE,62.75906923,0,0,0
12/5/2023,130.3699951,133.5399933,129.7299957,132.3899994,132.3899994,19235100,GOOGLE,63.30218557,0,0,0
12/6/2023,132.8999939,133.3099976,131.3099976,131.4299927,131.4299927,16360600,GOOGLE,66.2176757,0,0,0
12/7/2023,136.6000061,140,136.2299957,138.4499969,138.4499969,38419400,GOOGLE,54.47491576,0,0,0
12/8/2023,135.6600037,137.9900055,135.5700073,136.6399994,136.6399994,22990900,GOOGLE,60.14962768,0,0,0
12/11/2023,133.8200073,134.7899933,132.8899994,134.6999969,134.6999969,24502900,GOOGLE,64.69287215,0,0,0
12/12/2023,133.2700043,134.5399933,132.8300018,133.6399994,133.6399994,26584000,GOOGLE,68.98317755,0,0,0
12/13/2023,134.5449982,134.7799988,132.9499969,133.9700012,133.9700012,25414500,GOOGLE,67.84404972,0,0,0
12/14/2023,134.7700043,135.0350037,131.0599976,133.1999969,133.1999969,29619100,GOOGLE,62.00260538,0,0,0
12/15/2023,132.9199982,134.8300018,132.6300049,133.8399963,133.8399963,58569400,GOOGLE,66.53559915,0,0,0
12/18/2023,133.8600006,138.3800049,133.7700043,137.1900024,137.1900024,25699800,GOOGLE,59.99181658,0,0,0
12/19/2023,138,138.7700043,137.4499969,138.1000061,138.1000061,20661000,GOOGLE,57.38825007,0,0,0
12/20/2023,140.3300018,143.0780029,139.4100037,139.6600037,139.6600037,33507300,GOOGLE,59.24615537,0,0,0
12/21/2023,140.7700043,142.0299988,140.4730072,141.8000031,141.8000031,18101500,GOOGLE,49.03193724,0,0,0
12/22/2023,142.1300049,143.25,142.0549927,142.7200012,142.7200012,18494700,GOOGLE,52.29148669,0,0,0
12/26/2023,142.9799957,143.9450073,142.5,142.8200073,142.8200073,11170100,GOOGLE,47.92039836,0,0,0
12/27/2023,142.8300018,143.3200073,141.0509949,141.4400024,141.4400024,17288400,GOOGLE,40.18518746,0,0,0
12/28/2023,141.8500061,142.2700043,140.8280029,141.2799988,141.2799988,12192500,GOOGLE,31.66342673,0,0,0
12/29/2023,140.6799927,141.4349976,139.8999939,140.9299927,140.9299927,14872700,GOOGLE,24.38784053,1,0,1
1/2/2024,139.6000061,140.6150055,137.7400055,139.5599976,139.5599976,20071900,GOOGLE,8.867263179,1,0,1
1/3/2024,138.6000061,141.0899963,138.4299927,140.3600006,140.3600006,18974300,GOOGLE,7.864611416,1,0,1
1/4/2024,139.8500061,140.6349945,138.0099945,138.0399933,138.0399933,18253300,GOOGLE,24.90597141,1,0,1
1/5/2024,138.352005,138.8099976,136.8500061,137.3899994,137.3899994,15433200,GOOGLE,26.29026127,1,0,1
1/8/2024,138,140.6399994,137.8800049,140.5299988,140.5299988,17645300,GOOGLE,26.2902116,1,0,1
1/9/2024,140.0599976,142.8000031,139.7899933,142.5599976,142.5599976,19579700,GOOGLE,28.16632526,1,0,1
1/10/2024,142.5200043,144.5249939,142.4600067,143.8000031,143.8000031,16641900,GOOGLE,29.475147,1,0,1
1/11/2024,144.8950043,146.6600037,142.2149963,143.6699982,143.6699982,17471100,GOOGLE,27.89352228,1,0,1
1/12/2024,144.3399963,144.7400055,143.3600006,144.2400055,144.2400055,13995200,GOOGLE,27.40736007,1,0,1
1/16/2024,143.4299927,145.8399963,143.0559998,144.0800018,144.0800018,19198900,GOOGLE,42.15281226,0,0,0
1/17/2024,142.9100037,143.4100037,140.5099945,142.8899994,142.8899994,17884500,GOOGLE,46.77316219,0,0,0
1/18/2024,143.4400024,145.5850067,143.3500061,144.9900055,144.9900055,18876800,GOOGLE,52.08716208,0,0,0
1/19/2024,146.3049927,148.0399933,145.8000031,147.9700012,147.9700012,27170900,GOOGLE,67.67978155,0,0,0
1/22/2024,148.7100067,150.0149994,147.5800018,147.7100067,147.7100067,21829200,GOOGLE,69.50891484,0,0,0
1/23/2024,147.7200012,148.8600006,147.1900024,148.6799927,148.6799927,14113600,GOOGLE,75.26792063,0,-1,0
1/24/2024,150.2899933,151.5700073,149.8399963,150.3500061,150.3500061,19245000,GOOGLE,72.23102576,0,-1,0
1/25/2024,151.7400055,154.7599945,151.2200012,153.6399994,153.6399994,21495100,GOOGLE,64.28904026,0,0,0
1/26/2024,152.8699951,154.1100006,152.8000031,153.7899933,153.7899933,19494500,GOOGLE,55.83265935,0,0,0
1/29/2024,153.6399994,155.1999969,152.9199982,154.8399963,154.8399963,20909300,GOOGLE,46.73952367,0,0,0
1/30/2024,154.0099945,155.0399933,152.7749939,153.0500031,153.0500031,26578900,GOOGLE,52.16650429,0,0,0
1/31/2024,145.3899994,145.5899963,141.5500031,141.8000031,141.8000031,43908600,GOOGLE,49.88331166,0,0,0
2/1/2024,143.6900024,144.6199951,142.2599945,142.7100067,142.7100067,25526900,GOOGLE,56.8574181,0,0,0
2/2/2024,140.8899994,143.8800049,138.1699982,143.5399933,143.5399933,42116900,GOOGLE,60.96027351,0,0,0
2/5/2024,144.0399933,146.6699982,143.9100037,144.9299927,144.9299927,29254400,GOOGLE,51.60098669,0,0,0
2/6/2024,145.9600067,146.7400055,144.5200043,145.4100037,145.4100037,21517700,GOOGLE,42.80643505,0,0,0
2/7/2024,146.1199951,147,145.2100067,146.6799927,146.6799927,21436100,GOOGLE,38.55252637,0,0,0
2/8/2024,146.9700012,147.6100006,146.4199982,147.2200012,147.2200012,18241300,GOOGLE,31.77342349,0,0,0
2/9/2024,147.9499969,150.6950073,147.4299927,150.2200012,150.2200012,21877700,GOOGLE,29.77738327,1,0,1
2/12/2024,149.5399933,150.5899963,148.5599976,148.7299957,148.7299957,17236100,GOOGLE,29.06230303,1,0,1
2/13/2024,146.0700073,148.0399933,145.1100006,146.3699951,146.3699951,18138500,GOOGLE,30.99866029,0,0,0
2/14/2024,147.3699951,147.8300018,145.5549927,147.1399994,147.1399994,16651800,GOOGLE,29.82513705,1,0,1
2/15/2024,144.4600067,144.7599945,141.8800049,143.9400024,143.9400024,26724300,GOOGLE,,0,0,0
2/16/2024,144.2100067,144.4799957,141.5200043,141.7599945,141.7599945,21849700,GOOGLE,,0,0,0
2/21/2023,254.4799957,255.4900055,251.5899963,252.6699982,250.6131439,28397400,MICROSOFT,,0,0,0
2/22/2023,254.0899963,254.3399963,250.3399963,251.5099945,249.4625702,22491100,MICROSOFT,,0,0,0
2/23/2023,255.5599976,256.8399963,250.4799957,254.7700043,252.6960449,29219100,MICROSOFT,,0,0,0
2/24/2023,249.9600067,251,248.1000061,249.2200012,247.1912384,24990900,MICROSOFT,,0,0,0
2/27/2023,252.4600067,252.8200073,249.3899994,250.1600037,248.1235809,21190000,MICROSOFT,,0,0,0
2/28/2023,249.0700073,251.4900055,248.7299957,249.4199982,247.3895874,22491000,MICROSOFT,,0,0,0
3/1/2023,250.7599945,250.9299927,245.7899933,246.2700043,244.2652435,27565300,MICROSOFT,,0,0,0
3/2/2023,246.5500031,251.3999939,245.6100006,251.1100006,249.0658417,24808200,MICROSOFT,,0,0,0
3/3/2023,252.1900024,255.6199951,251.3899994,255.2899933,253.2118073,30760100,MICROSOFT,,0,0,0
3/6/2023,256.4299927,260.1199951,255.9799957,256.8699951,254.7789612,24109800,MICROSOFT,,0,0,0
3/7/2023,256.2999878,257.6900024,253.3899994,254.1499939,252.0811005,21473200,MICROSOFT,,0,0,0
3/8/2023,254.0399933,254.5399933,250.8099976,253.6999969,251.6347656,17340200,MICROSOFT,48.70946731,0,0,0
3/9/2023,255.8200073,259.5599976,251.5800018,252.3200073,250.2660065,26653400,MICROSOFT,57.02004365,0,0,0
3/10/2023,251.0800018,252.7899933,247.6000061,248.5899963,246.5663605,28333900,MICROSOFT,64.40588835,0,0,0
3/13/2023,247.3999939,257.9100037,245.7299957,253.9199982,251.852951,33339700,MICROSOFT,76.85608911,0,-1,0
3/14/2023,256.75,261.0700073,255.8600006,260.7900085,258.6670837,33620300,MICROSOFT,77.51557639,0,-1,0
3/15/2023,259.980011,266.480011,259.2099915,265.4400024,263.2792053,46028000,MICROSOFT,75.51556996,0,-1,0
3/16/2023,265.2099915,276.5599976,263.2799988,276.2000122,273.9516296,54768800,MICROSOFT,78.93543873,0,-1,0
3/17/2023,278.2600098,283.3299866,276.3200073,279.4299927,277.1552734,69527400,MICROSOFT,72.63398854,0,-1,0
3/20/2023,276.980011,277.480011,269.8500061,272.230011,270.013916,43466600,MICROSOFT,72.97298381,0,-1,0
3/21/2023,274.8800049,275,269.519989,273.7799988,271.5512695,34558700,MICROSOFT,70.72784065,0,-1,0
3/22/2023,273.3999939,281.0400085,272.1799927,272.2900085,270.0734253,34873300,MICROSOFT,66.54261445,0,0,0
3/23/2023,277.9400024,281.0599976,275.2000122,277.6600037,275.3997192,36610900,MICROSOFT,61.9437554,0,0,0
3/24/2023,277.2399902,280.6300049,275.2799988,280.5700073,278.2860413,28172000,MICROSOFT,67.3423437,0,0,0
3/27/2023,280.5,281.4599915,275.519989,276.3800049,274.1301575,26840200,MICROSOFT,70.16034564,0,-1,0
3/28/2023,275.7900085,276.1400146,272.0499878,275.230011,272.989502,21878600,MICROSOFT,72.35507324,0,-1,0
3/29/2023,278.9599915,281.1400146,278.4100037,280.5100098,278.226532,25087000,MICROSOFT,70.56328012,0,-1,0
3/30/2023,284.230011,284.4599915,281.480011,284.0499878,281.7377014,25053400,MICROSOFT,67.98153961,0,0,0
3/31/2023,283.730011,289.269989,283,288.2999878,285.953064,32766000,MICROSOFT,59.95892347,0,0,0
4/3/2023,286.519989,288.269989,283.9500122,287.230011,284.8918457,24883300,MICROSOFT,64.60980024,0,0,0
4/4/2023,287.230011,290.4500122,285.6700134,287.1799927,284.8422241,25824300,MICROSOFT,60.69904854,0,0,0
4/5/2023,285.8500061,287.1499939,282.9200134,284.3399963,282.0252991,22064800,MICROSOFT,50.68696329,0,0,0
4/6/2023,283.2099915,292.0799866,282.0299988,291.6000061,289.2262573,29770300,MICROSOFT,52.54323255,0,0,0
4/10/2023,289.2099915,289.6000061,284.7099915,289.3900146,287.0342407,23103000,MICROSOFT,54.6867375,0,0,0
4/11/2023,285.75,285.980011,281.6400146,282.8299866,280.5276184,27276600,MICROSOFT,57.84856822,0,0,0
4/12/2023,284.7900085,287.0100098,281.9599915,283.4899902,281.182251,27403400,MICROSOFT,57.74193254,0,0,0
4/13/2023,283.5899963,289.8999939,283.1700134,289.8399963,287.4805603,24222700,MICROSOFT,58.82629167,0,0,0
4/14/2023,287,288.480011,283.6900024,286.1400146,283.8106995,20987900,MICROSOFT,57.47841022,0,0,0
4/17/2023,289.9299927,291.6000061,286.1600037,288.7999878,286.4490051,23836200,MICROSOFT,60.82230089,0,0,0
4/18/2023,291.5700073,291.7600098,287.0100098,288.3699951,286.022522,20161800,MICROSOFT,55.16495814,0,0,0
4/19/2023,285.9899902,289.0499878,284.5400085,288.4500122,286.1018982,17150300,MICROSOFT,55.06773409,0,0,0
4/20/2023,285.25,289.0299988,285.0799866,286.1099854,283.7809143,23244400,MICROSOFT,48.7506079,0,0,0
4/21/2023,285.0100098,286.269989,283.0599976,285.7600098,283.4337769,21676400,MICROSOFT,48.77451035,0,0,0
4/24/2023,282.0899963,284.9500122,278.7200012,281.769989,279.4762268,26611000,MICROSOFT,48.69907091,0,0,0
4/25/2023,279.5100098,281.6000061,275.3699951,275.4200134,273.177948,45772200,MICROSOFT,53.41950396,0,0,0
4/26/2023,296.7000122,299.5700073,292.730011,295.3699951,292.9655151,64599200,MICROSOFT,54.35615071,0,0,0
4/27/2023,295.9700012,305.2000122,295.25,304.8299866,302.3485413,46462600,MICROSOFT,51.99161887,0,0,0
4/28/2023,304.0100098,308.9299927,303.3099976,307.2600098,304.7587585,36446700,MICROSOFT,43.63077316,0,0,0
